(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
-0.428803;-0.333616;0.374685;0.555729;-1.337027;-1.199735;-0.690693;-0.658098;-0.568163;-0.999524;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;14;60;3;
-0.420966;-0.341571;-0.248910;-0.605442;-0.717354;-0.614509;0.038418;0.077863;-0.295946;-0.999524;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-2.005613;-0.630633;1;14;62;3;
0.683364;0.697258;1.392491;1.383799;-1.294053;-1.275307;0.907154;0.923833;-0.367493;-0.331540;-1.821806;0.339974;-2.463855;-0.760692;0.282078;-1.579641;-1.589644;1;16;32;12;
1.260943;1.251305;1.263033;1.282898;0.225750;0.264132;1.508321;1.532643;0.565584;0.611006;-1.771883;0.207888;-2.334861;-0.357339;0.199603;-1.354439;-1.362516;1;16;32;9;
1.099277;1.117797;1.230444;1.101821;1.037591;1.009380;0.894061;0.897254;0.819145;0.810322;-1.731566;0.132947;-2.242367;0.104506;0.137320;-1.101415;-1.072084;1;16;32;6;
1.316978;1.181616;0.013615;-0.078915;1.414623;1.514445;0.376811;0.263328;1.674337;1.481159;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-0.630633;1;16;32;3;
1.110625;1.084709;1.052597;1.017403;0.266302;0.441993;1.431211;1.087901;1.294832;0.994636;-1.696694;0.082757;-1.971053;0.630783;0.090571;-2.005613;-0.630633;1;16;34;3;
0.956755;0.964436;0.715396;0.869435;1.592046;1.772101;0.627353;0.590267;0.782708;0.867282;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;18;32;3;
0.884438;0.879236;1.053843;1.048178;1.280585;1.137132;0.973501;1.091119;-0.301471;-0.192353;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;18;34;3;
0.058850;0.097332;-0.704010;-0.628333;-0.298661;-0.217393;0.865157;0.950565;-0.657291;-0.579417;-1.731566;0.132947;-2.242367;0.104506;0.137320;-1.101415;-1.072084;1;16;36;6;
-0.792280;-0.703148;-0.218475;-0.078915;-0.480220;-0.319465;-1.049719;-0.897794;-0.465898;-0.301865;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-0.630633;1;16;36;3;
-0.343566;-0.249109;-0.264713;-0.089594;-0.315445;-0.137857;-0.183818;-0.004818;0.455115;0.639974;-1.696694;0.082757;-1.971053;0.630783;0.090571;-0.659350;-0.630633;1;16;38;3;
0.925375;1.022259;1.178960;1.308379;0.303176;0.353946;1.496855;1.467975;0.917701;0.887468;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-1.999311;1;18;36;3;
-0.715265;-0.625340;-0.569349;-0.397054;-0.167305;0.002311;-0.328657;-0.150976;-0.307047;-0.144077;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;18;38;3;
1.333099;1.354970;1.148101;0.854449;0.614271;0.658079;2.037568;2.104927;0.540916;0.620550;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-1.101415;-1.072084;1;20;32;6;
1.227194;0.912138;0.734540;0.889706;0.458524;0.636011;1.587401;1.262627;0.313147;0.215900;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;20;32;3;
0.649942;0.702754;1.417020;1.319548;0.681892;0.856340;0.173721;-0.145122;0.641635;0.792254;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-0.659350;-0.630633;1;20;34;3;
2.198174;2.274349;2.825533;2.980811;0.514677;0.674733;1.310322;1.486551;0.222931;0.362926;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;22;32;3;
0.582979;0.673782;0.813989;0.887486;1.073875;0.926763;0.235194;0.401255;1.215941;1.348235;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;22;34;3;
0.397825;0.441250;0.875900;0.896506;-0.258624;-0.176473;0.785656;0.867012;0.700332;0.784776;-1.731566;0.132947;0.135512;0.104506;0.137320;-1.101415;-1.072084;1;20;36;6;
0.930396;0.957953;1.364564;1.500205;1.388343;1.473345;-0.202544;-0.168878;1.527346;1.544062;-1.696694;0.082757;0.662581;0.630783;0.090571;-0.659350;-0.630633;1;20;36;3;
-0.299996;-0.204620;-0.897602;-0.759322;-0.140667;0.029569;0.473125;0.602685;0.168460;0.277766;-1.696694;0.082757;0.662581;0.630783;0.090571;-0.659350;-0.630633;1;20;38;3;
0.839067;0.931633;0.302878;0.443571;1.617443;1.624186;0.700959;0.778986;0.825152;1.014736;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-1.999311;1;22;36;3;
0.755705;0.851578;0.670584;0.854371;0.712859;0.691700;1.456692;1.575269;-0.690848;-0.557512;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;22;38;3;
-1.501197;-1.478374;-1.509731;-1.490562;-1.682852;-1.633211;-1.094541;-1.079343;-1.440307;-1.390032;-1.771883;0.207888;-0.312258;-0.357339;0.199603;-0.331034;-0.311453;1;16;40;9;
-1.692034;-1.670165;-1.309087;-1.295479;-1.647734;-1.578512;-1.373342;-1.385310;-1.797700;-1.717939;-1.731566;0.132947;0.135512;0.104506;0.137320;0.087942;0.130838;1;16;40;6;
-1.452034;-1.429912;-1.153944;-1.142713;-1.513251;-1.388378;-0.745411;-0.824352;-1.150054;-1.155652;-1.696694;0.082757;0.662581;0.630783;0.090571;0.686913;0.738045;1;16;40;3;
-1.811710;-1.728997;-1.704961;-1.543191;-1.513251;-1.434157;-1.173716;-1.103714;-1.388960;-1.251417;-1.696694;0.082757;0.662581;0.630783;0.090571;-0.659350;-0.630633;1;16;42;3;
-1.504794;-1.511369;-0.994696;-1.010440;-1.761625;-1.596227;-0.844489;-0.824352;-1.921893;-1.755202;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;0.738045;1;18;40;3;
-1.950886;-1.857941;-1.651567;-1.489302;-1.473717;-1.305892;-1.459577;-1.459472;-2.004163;-1.838158;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;18;42;3;
-1.842664;-1.789334;-1.688528;-1.620651;-1.412783;-1.333399;-1.576546;-1.504936;-1.785757;-1.705969;-1.731566;0.132947;-1.053427;0.104506;0.137320;0.087942;0.130838;1;16;44;6;
-1.865763;-1.784142;-1.475032;-1.351102;-1.761625;-1.596227;-1.674800;-1.509382;-1.672082;-1.503310;-1.696694;0.082757;-0.654236;0.630783;0.090571;0.686913;0.738045;1;16;44;3;
-1.556022;-1.462496;-1.514636;-1.351102;-1.337027;-1.168050;-1.728565;-1.563637;-1.725691;-1.557365;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;16;46;3;
-1.725397;-1.641122;-1.437830;-1.273584;-1.703242;-1.661312;-1.674800;-1.509382;-1.577109;-1.407544;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;0.738045;1;18;44;3;
-1.937945;-1.844982;-2.188795;-2.169708;-1.703242;-1.537351;-1.579548;-1.413263;-1.725691;-1.557365;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;18;46;3;
-1.251853;-1.236270;-1.288899;-1.245481;-1.560285;-1.541096;-0.750009;-0.724822;-1.129175;-1.065875;-1.731566;0.132947;0.135512;0.104506;0.137320;0.087942;-1.072084;1;20;40;6;
-1.430022;-1.375447;-0.912755;-0.791926;-1.826166;-1.661312;-0.946494;-1.222845;-1.245028;-1.155652;-1.696694;0.082757;0.662581;0.630783;0.090571;0.686913;-0.630633;1;20;40;3;
-1.716543;-1.688317;-1.369577;-1.273584;-1.436580;-1.305892;-1.459577;-1.459472;-1.388960;-1.453584;-1.696694;0.082757;0.662581;0.630783;0.090571;-0.659350;-0.630633;1;20;42;3;
-0.828088;-0.794964;-0.994696;-1.086371;-1.555514;-1.388378;0.171130;0.199646;-0.792823;-0.629273;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;22;40;3;
-1.226546;-1.151996;-1.338101;-1.172931;-1.130915;-0.960201;-1.108612;-0.938037;-0.543012;-0.364830;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;22;42;3;
-1.574149;-1.522819;-1.416871;-1.370254;-1.647734;-1.568913;-1.280145;-1.254694;-1.251311;-1.192914;-1.731566;0.132947;-1.053427;0.104506;0.137320;0.087942;-1.072084;1;20;44;6;
-1.569558;-1.511369;-1.828102;-1.667473;-1.703242;-1.537351;-1.173716;-1.103714;-1.150054;-1.047336;-1.696694;0.082757;-0.654236;0.630783;0.090571;0.686913;-0.630633;1;20;44;3;
-1.811710;-1.718561;-1.402755;-1.439729;-1.898316;-2.024405;-1.674800;-1.688764;-1.494839;-1.324589;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;20;46;3;
-1.403616;-1.369694;-1.110093;-0.964542;-0.976968;-1.005979;-0.858070;-0.878607;-1.172461;-0.999524;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;22;44;3;
-1.358879;-1.289532;-1.110093;-0.964542;-1.088652;-1.081715;-0.979023;-0.807267;-0.945902;-0.934070;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;22;46;3;
0.741667;0.758326;1.305824;1.303799;0.851961;0.903967;0.637191;0.668141;0.617142;0.662152;-1.771883;0.207888;-1.323560;-1.386024;0.199603;-2.377843;-1.362516;1;24;32;9;
1.142354;1.138807;1.759501;1.761031;0.272465;0.321746;1.873923;1.833472;0.791453;0.843573;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-2.290773;-1.072084;1;24;32;6;
1.893842;1.899734;2.295320;2.362800;0.842608;1.027311;2.826865;2.781572;0.655881;0.792254;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-0.630633;1;24;32;3;
0.277968;0.337073;0.199404;0.336996;0.712859;0.691700;0.838622;0.994063;0.883792;1.073866;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-2.005613;-0.630633;1;24;34;3;
2.020517;1.979913;2.908648;2.787658;1.056277;1.244806;2.744435;2.549029;1.261937;1.365341;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-1.999311;1;26;32;3;
0.854434;0.915234;1.394575;1.528490;1.378963;1.540401;1.262503;1.395518;0.935845;1.121828;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;26;34;3;
0.682734;0.733567;0.841184;0.885234;0.732026;0.738038;1.162037;1.227428;0.917401;0.963695;-1.731566;0.132947;0.135512;-1.095221;0.137320;-1.101415;-1.072084;1;24;36;6;
0.892543;0.945674;1.544092;1.491461;0.248151;0.430489;1.383831;1.497520;0.694543;0.797378;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;24;36;3;
0.778091;0.789690;1.358912;1.197599;0.123433;0.146622;2.386872;2.309158;0.695644;0.880812;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;24;38;3;
1.247676;1.322562;1.772409;1.821599;1.059960;1.169557;1.380173;1.541125;1.302275;1.478181;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;26;36;3;
0.990897;1.045282;1.451827;1.482592;0.195269;0.329823;2.091423;2.146097;0.570418;0.442342;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;26;38;3;
0.467964;0.497335;0.988456;1.038816;0.058400;0.107367;1.217187;1.240013;-0.169251;-0.085800;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-1.101415;-2.275006;1;28;32;6;
1.053123;1.112980;2.049996;2.094397;1.866391;2.055884;0.087877;0.199646;0.782708;0.878577;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-1.999311;1;28;32;3;
0.045010;0.103988;1.015979;1.124736;0.550848;0.703754;-0.900702;-0.728232;-1.245028;-1.099136;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-2.005613;-1.999311;1;28;34;3;
1.307548;1.336213;1.056327;1.222692;1.980695;2.151131;1.638493;1.825998;1.792185;1.832684;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-2.005613;-0.630633;1;30;32;3;
-0.186478;-0.090935;-0.046909;0.074965;-0.854044;-0.724619;0.684213;0.850218;-0.107797;-0.078042;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;30;34;3;
0.448512;0.491451;1.022058;1.106933;0.977982;1.048121;-0.084334;-0.010979;0.472838;0.524286;-1.731566;0.132947;-1.053427;0.104506;0.137320;0.087942;0.130838;1;28;36;6;
1.089761;1.187184;1.769702;1.902668;2.673402;2.703913;0.038418;0.172233;0.709783;0.614819;-1.696694;0.082757;-0.654236;0.630783;0.090571;0.686913;0.738045;1;28;36;3;
1.045755;1.126831;2.336075;2.093446;2.347970;2.449598;0.956984;1.097507;0.519866;0.660980;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;28;38;3;
-0.105415;-0.020688;0.457331;0.639142;-0.560937;-0.421239;0.099647;0.175726;-0.208881;-0.192353;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;0.738045;1;30;36;3;
0.509218;0.569563;1.388473;1.477895;0.363279;0.444268;-0.161181;0.008988;-0.290469;-0.144077;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;30;38;3;
-0.551094;-0.514683;-0.651823;-0.626270;-1.240883;-1.195165;-0.510485;-0.456160;-0.874784;-0.821485;-1.771883;0.207888;-0.312258;-1.386024;0.199603;-1.354439;-0.311453;1;24;40;9;
-0.828388;-0.801354;-0.201919;-0.143009;-0.965930;-0.924627;-0.588650;-0.583580;-1.221235;-1.226220;-1.731566;0.132947;0.135512;-1.095221;0.137320;-1.101415;0.130838;1;24;40;6;
-0.244818;-0.174455;0.141668;0.303661;-0.298349;-0.126311;0.661154;0.709009;-0.253438;-0.149910;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;0.738045;1;24;40;3;
-1.069729;-1.018055;-0.624339;-0.452553;-0.495535;-0.421239;-0.831200;-0.790638;-0.844195;-0.668523;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;24;42;3;
-0.652913;-0.641765;0.378438;0.532502;-1.703242;-1.596227;-0.593947;-1.003733;-1.422271;-1.286926;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;0.738045;1;26;40;3;
-1.326291;-1.325590;-0.994696;-1.351102;-0.994225;-1.081715;-0.701256;-0.917591;-1.048826;-0.913699;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;26;42;3;
-1.402337;-1.353753;-0.980396;-0.903125;-1.371374;-1.291891;-1.134940;-1.091752;-1.358394;-1.277637;-1.731566;0.132947;0.135512;-1.095221;0.137320;0.087942;-1.072084;1;24;44;6;
-1.093641;-1.002497;-0.800874;-0.643763;-0.527363;-0.403069;-1.088351;-0.917591;-0.805270;-0.629273;-1.696694;0.082757;0.662581;-0.685553;0.090571;0.686913;-0.630633;1;24;44;3;
-1.510959;-1.417367;-1.279615;-1.142713;-0.897302;-0.788031;-1.536916;-1.413263;-1.849326;-1.682030;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;24;46;3;
-1.245978;-1.192958;-1.602450;-1.439729;-1.307139;-1.137910;-0.612122;-0.475408;-0.805270;-0.755349;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;26;44;3;
-1.474902;-1.381256;-1.514636;-1.393831;-1.278643;-1.268442;-0.768732;-0.632113;-1.195713;-1.047336;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-1.999311;1;26;46;3;
-0.671816;-0.618037;-0.932249;-0.894734;-0.607328;-0.526014;-0.244915;-0.173287;-0.467938;-0.386213;-1.731566;0.132947;0.135512;-1.095221;0.137320;0.087942;0.130838;1;28;40;6;
-1.041143;-0.993356;0.189302;0.368629;-0.552370;-0.385418;-1.068733;-0.897794;-0.734101;-0.668523;-1.696694;0.082757;0.662581;-0.685553;0.090571;0.686913;0.738045;1;28;40;3;
-0.679477;-0.584660;-0.695419;-0.670695;-0.775738;-0.960201;0.490400;0.626803;0.082481;0.265876;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;28;42;3;
-0.279745;-0.196737;1.013325;0.848478;0.070389;0.104791;0.203992;0.376508;0.275156;0.460156;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;0.738045;1;30;40;3;
-0.510103;-0.416171;0.254465;0.401167;0.067303;0.248117;-0.179224;-0.058227;1.133603;1.259698;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;30;42;3;
-1.018189;-0.964776;-0.561827;-0.492496;-1.013738;-0.933397;-0.760855;-0.679018;-0.915953;-0.834194;-1.731566;0.132947;0.135512;-1.095221;0.137320;0.087942;-1.072084;1;28;44;6;
-0.637249;-0.555173;-0.180109;-0.028122;-0.015378;0.150288;-0.311412;-0.187309;-0.353568;-0.192353;-1.696694;0.082757;0.662581;-0.685553;0.090571;0.686913;-0.630633;1;28;44;3;
-1.121757;-1.027591;-0.624339;-0.524292;-0.706316;-0.614509;-1.459577;-1.292198;-1.298636;-1.126752;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;28;46;3;
-0.839863;-0.745282;-0.194217;-0.018445;-0.800744;-0.627246;-0.650160;-0.495524;-0.631178;-0.473146;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;30;44;3;
-0.995522;-0.901170;-0.275479;-0.221098;-1.225343;-1.137910;-0.510318;-0.516310;-0.885746;-0.710420;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;30;46;3;
1.054426;1.031034;-0.624187;-0.595450;1.080281;1.111121;-0.691191;-0.652128;1.337024;1.371303;-1.821806;0.339974;-1.590027;-0.760692;0.282078;-1.579641;-0.705639;1;16;48;12;
-0.831816;-0.801246;-1.480034;-1.434992;-0.226698;-0.184695;-1.583053;-1.530092;-0.988025;-0.933893;-1.771883;0.207888;-1.323560;-0.357339;0.199603;-1.354439;-0.311453;1;16;48;9;
-1.662139;-1.614304;-1.791144;-1.713003;-0.955269;-0.874788;-1.920543;-1.841447;-1.573365;-1.509354;-1.731566;0.132947;-1.053427;0.104506;0.137320;-1.101415;0.130838;1;16;48;6;
-1.977652;-1.884747;-1.704961;-1.823120;-1.761625;-1.596227;-1.787458;-1.623067;-1.849326;-1.682030;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;0.738045;1;16;48;3;
-1.058128;-0.963868;-1.012484;-0.862784;0.559220;-0.120617;-0.962545;-0.807267;-1.012573;-0.838305;-1.696694;0.082757;-0.654236;0.630783;0.090571;-0.659350;-0.630633;1;16;50;3;
-2.098848;-2.006122;-1.763448;-1.602219;-1.703242;-1.596227;-1.625340;-1.459472;-1.672082;-1.503310;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;0.738045;1;18;48;3;
-1.707821;-1.632120;-1.651567;-1.489302;-1.200336;-1.081715;-1.728565;-1.688764;-0.915090;-0.838305;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;18;50;3;
-0.391918;-0.348969;-0.554150;-0.474323;0.350574;0.423427;-0.632945;-0.562496;-1.081894;-1.123663;-1.731566;0.132947;-1.053427;0.104506;0.137320;0.087942;-1.072084;1;16;52;6;
-0.628878;-0.535376;-0.897602;-0.791926;0.696465;0.869030;0.114051;0.235473;0.191329;0.352572;-1.696694;0.082757;-0.654236;0.630783;0.090571;0.686913;-0.630633;1;16;52;3;
0.362971;0.447627;0.494049;0.611988;1.106491;1.250989;-1.173716;-1.003733;0.672096;0.289433;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;16;54;3;
-0.701001;-0.618896;0.074870;0.118794;-0.684821;-0.521090;0.035191;0.175726;-0.020984;-0.224549;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;18;52;3;
-1.175317;-1.214558;-1.110093;-0.987066;-0.634167;-0.982666;-1.173716;-1.003733;-0.871582;-0.771078;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;18;54;3;
-1.737003;-1.683439;-1.584914;-1.570029;-1.593588;-1.541096;-1.628235;-1.548448;-1.520124;-1.461966;-1.731566;0.132947;0.135512;-1.095221;0.137320;0.087942;-1.072084;1;20;48;6;
-1.752786;-1.728997;-1.556973;-1.439729;-1.088652;-1.305892;-2.007852;-1.941588;-1.784412;-1.616576;-1.696694;0.082757;0.662581;-0.685553;0.090571;0.686913;-0.630633;1;20;48;3;
-1.752786;-1.688317;-1.602450;-1.543191;-1.278643;-1.137910;-1.728565;-1.563637;-1.422271;-1.251417;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;20;50;3;
-1.781511;-1.688317;-1.651567;-1.489302;-1.555514;-1.388378;-1.424258;-1.256558;-1.494839;-1.324589;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;22;48;3;
-1.650134;-1.580816;-2.076914;-1.918590;-1.049118;-0.877714;-1.151244;-1.103714;-1.298636;-1.126752;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;22;50;3;
-1.129515;-1.075107;-0.496371;-0.419727;-1.412783;-1.345866;-0.788961;-0.709121;-1.204767;-1.123663;-1.731566;0.132947;-1.053427;0.104506;0.137320;-2.290773;-1.072084;1;20;52;6;
-0.565878;-0.475901;0.149868;0.320553;-0.800744;-0.627246;0.141890;0.312772;-0.503249;-0.324736;-1.696694;0.082757;-0.654236;0.630783;0.090571;-2.005613;-0.630633;1;20;52;3;
-1.556022;-1.476052;-1.763448;-1.823120;-0.927937;-0.858706;-1.579548;-1.413263;-1.388960;-1.217828;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;20;54;3;
-0.870375;-0.777934;0.040156;0.177473;-0.578440;-0.403069;-0.494869;-0.318703;-0.900243;-0.725038;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;22;52;3;
-1.308449;-1.214558;-1.279615;-1.351102;-1.600910;-1.537351;-0.576291;-0.418683;-0.576780;-0.398879;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;22;54;3;
0.916852;0.947647;0.945129;0.986894;0.259478;0.260834;1.160287;1.209370;1.347148;1.362949;-1.771883;0.207888;-0.312258;-1.386024;0.199603;-1.354439;-1.362516;1;16;56;9;
0.779247;0.820245;0.325953;0.316287;0.658800;0.727942;0.960455;1.045289;1.272185;1.286098;-1.731566;0.132947;0.135512;-1.095221;0.137320;-1.101415;-1.072084;1;16;56;6;
0.330753;0.325884;0.149868;-0.452553;-0.402216;-0.640252;1.192050;0.849036;-0.290469;-0.179928;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;16;56;3;
0.698402;0.778713;1.453127;1.465777;0.215031;0.397090;0.357913;0.541848;0.815265;0.022922;-1.696694;0.082757;0.662581;-0.685553;0.090571;-0.659350;-0.630633;1;16;58;3;
1.028833;1.125003;1.239336;1.261570;0.012313;0.189241;0.087877;0.182654;1.153282;0.875210;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;18;56;3;
1.375301;1.394326;1.455072;1.635255;0.780197;0.921541;1.020557;1.207873;1.846164;1.544828;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-0.630633;1;18;58;3;
0.092452;0.094053;-0.277815;-0.297336;-0.145380;-0.065332;0.721476;0.802518;-0.318186;-0.533527;-1.731566;0.132947;-2.242367;-1.095221;0.137320;-1.101415;-1.072084;1;16;60;6;
-0.327573;-0.342573;0.445706;0.224619;-0.578440;-0.403069;0.160657;-0.078842;-0.099743;-0.340464;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-0.630633;1;16;60;3;
-0.176757;-0.083780;-0.280933;-0.241406;-0.074825;0.068324;-0.161181;-0.206302;0.181270;0.283627;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-0.630633;1;16;62;3;
0.769393;0.861679;-0.035785;0.095273;-0.339009;-0.602030;1.765164;1.952918;0.409581;0.570489;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-2.005613;-1.999311;1;18;60;3;
-0.347848;-0.575658;-0.375527;-0.964542;0.385762;-0.045973;-0.858070;-0.824352;-0.010512;-0.976931;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;-1.999311;1;18;62;3;
0.987460;1.034265;0.106269;-0.411708;1.809852;1.887694;0.909720;0.963471;0.001211;-0.416417;-1.731566;0.132947;-1.053427;-1.095221;0.137320;-1.101415;0.130838;1;20;56;6;
0.091218;-0.467166;-0.800874;-0.728349;-0.224329;-0.092912;-0.930850;-0.938037;-0.945902;-1.217828;-1.696694;0.082757;-0.654236;-0.685553;0.090571;-0.659350;0.738045;1;20;56;3;
1.951047;2.039663;0.902109;0.737216;2.823839;3.017789;0.031947;-0.288647;1.865081;1.488331;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-0.659350;-1.999311;1;20;58;3;
0.973755;1.036258;-0.897602;-1.142713;-1.225343;-1.081715;-0.712003;-0.560086;-1.172461;-1.022970;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-0.659350;0.738045;1;22;56;3;
-0.001785;-0.448872;-1.338101;-1.204698;0.094533;-0.267020;0.158010;-0.350281;0.820678;-0.629273;-1.696694;0.082757;-1.971053;-2.001890;0.090571;-0.659350;-0.630633;1;22;58;3;
1.166174;1.179300;1.517328;1.532294;0.549152;0.563325;1.128633;1.129030;1.128504;1.147221;-1.731566;0.132947;-1.053427;-2.294948;0.137320;-2.290773;-2.275006;1;20;60;6;
1.629785;1.650556;2.489060;2.558038;1.123826;1.193649;1.785678;1.858006;0.489879;0.259844;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-2.005613;-1.999311;1;20;60;3;
0.579076;0.599732;0.468741;0.650657;0.174848;0.296120;1.097047;1.197134;0.928350;0.998339;-1.696694;0.082757;-1.971053;-0.685553;0.090571;-0.659350;-1.999311;1;20;62;3;
1.211411;1.215834;0.144413;-0.068418;1.056277;1.209643;0.069790;-0.004818;1.313678;1.082793;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-2.005613;-0.630633;1;22;60;3;
1.219625;1.243973;1.221602;1.368482;0.727774;0.671597;1.557017;1.739233;0.998819;0.946378;-1.696694;0.082757;-0.654236;-2.001890;0.090571;-2.005613;-1.999311;1;22;62;3;
-0.891403;-0.851876;-1.335045;-1.282725;-1.500198;-1.457191;-1.206756;-1.152218;-1.226659;-1.172580;-1.771883;0.207888;-1.323560;-1.386024;0.199603;-0.331034;-1.362516;1;24;48;9;
-1.516180;-1.461241;-1.699013;-1.620651;-1.377099;-1.297630;-1.552439;-1.488462;-1.471637;-1.397819;-1.731566;0.132947;-1.053427;-1.095221;0.137320;0.087942;-1.072084;1;24;48;6;
-1.877195;-1.784142;-1.602450;-1.439729;-1.600910;-1.483602;-1.625340;-1.459472;-1.457487;-1.286926;-1.696694;0.082757;-0.654236;-0.685553;0.090571;0.686913;-0.630633;1;24;48;3;
