(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
6.734591;6.698268;5.568345;5.433722;5.273000;5.225747;4.948760;4.882802;5.583496;5.365976;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;1.000000;1;4;56;3;0
6.028278;5.913503;4.615120;3.951244;4.605170;4.553877;4.317488;4.304065;4.234107;4.094345;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;4;58;3;0
5.749393;5.749393;4.406719;4.343805;4.997212;4.564348;4.174387;4.077538;4.174387;3.970292;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;6;56;3;0
5.433722;5.318120;3.784190;3.784190;4.330733;4.127134;3.761200;3.737670;4.060443;3.583519;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;6;58;3;0
7.353082;7.351158;5.966147;5.963579;5.905362;5.783825;5.888878;5.863631;5.968708;5.950643;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;4;60;6;0
5.966147;5.963579;4.795791;4.762174;4.634729;4.634729;5.135798;4.442651;4.418840;4.406719;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;4;60;3;0
5.905362;5.783825;4.875197;4.663439;3.850147;3.433987;4.574711;4.343805;4.934474;4.418840;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;4;62;3;0
5.888878;5.863631;4.369448;4.343805;4.905275;4.779123;4.343805;4.290460;3.637586;3.637586;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;6;60;3;0
5.968708;5.950643;4.174387;4.158883;4.962845;4.897840;4.262680;4.234107;3.931826;3.931826;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;6;62;3;0
11.188663;11.132163;7.329094;7.329094;9.401870;9.360139;7.076654;7.075809;8.331586;8.175548;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;0.000000;1;8;48;9;0
7.329094;7.329094;5.998937;5.963579;6.054440;6.054440;5.888878;5.888878;5.638355;5.638355;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;0.000000;1;8;48;6;1
5.998937;5.963579;5.081404;5.056246;4.564348;4.043051;3.970292;3.951244;4.574711;4.553877;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;0.000000;1;8;48;3;0
6.054440;6.054440;4.770685;4.644391;3.912023;3.850147;4.477337;3.583519;4.077538;3.761200;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;8;50;3;0
5.888878;5.888878;4.852030;4.828314;3.761200;3.526361;4.644391;4.644391;4.828314;4.330733;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;0.000000;1;10;48;3;0
5.638355;5.638355;4.369448;4.204693;3.688879;3.688879;5.017280;4.248495;4.043051;3.465736;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;10;50;3;0
9.401870;9.360139;5.880533;5.874931;6.816736;6.744059;5.613128;5.556828;6.133398;6.093570;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1;8;52;6;1
5.880533;5.874931;3.951244;3.637586;5.187386;5.187386;4.276666;4.127134;3.555348;3.135494;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1;8;52;3;0
6.816736;6.744059;5.676754;5.283204;4.615120;4.605170;6.242223;5.198497;4.276666;4.204693;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;8;54;3;0
5.613128;5.556828;4.276666;4.060443;3.637586;3.637586;3.951244;3.931826;3.850147;3.850147;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;10;52;3;0
6.133398;6.093570;5.505332;5.361292;4.343805;4.330733;4.990433;4.875197;3.465736;3.465736;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;10;54;3;0
7.076654;7.075809;6.028278;6.028278;5.602119;5.594711;5.123964;5.117994;5.669881;5.659482;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;1;12;48;6;1
6.028278;6.028278;5.105946;4.753590;4.304065;4.094345;4.290460;4.290460;4.454347;4.454347;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;1;12;48;3;0
5.602119;5.594711;4.584968;4.584968;3.713572;2.772589;4.465908;3.931826;4.219508;3.135494;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;1;12;50;3;0
5.123964;5.117994;3.610918;3.496508;3.218876;3.135494;3.433987;3.367296;3.610918;3.583519;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;14;48;3;0
5.669881;5.659482;4.454347;4.276666;4.007333;3.931826;4.094345;4.077538;3.465736;3.465736;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;14;50;3;0
8.331586;8.175548;5.488938;5.407172;6.591674;6.481577;5.384495;5.356586;6.855409;6.675823;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;12;52;6;1
5.488938;5.407172;3.526361;3.526361;4.605170;4.499810;3.828641;3.806663;3.784190;3.784190;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;12;52;3;0
6.591674;6.481577;5.789960;4.762174;4.595120;4.595120;4.653960;4.653960;5.204007;5.147494;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1;12;54;3;0
5.384495;5.356586;3.218876;3.218876;3.637586;3.637586;4.897840;4.553877;4.060443;3.688879;0.940983;1.000000;1.000000;0.000000;1.000000;0.000000;1.000000;1;14;52;3;0
6.855409;6.675823;4.043051;3.970292;4.595120;4.595120;4.787492;4.787492;5.433722;5.231109;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;14;54;3;0
8.730368;8.724857;7.218910;7.166266;7.183871;7.183871;7.556951;7.554335;7.167809;7.167038;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;8;56;9;1
7.218910;7.166266;5.774551;5.683580;5.564520;5.509388;5.676754;5.645447;6.061457;6.001415;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;8;56;6;0
5.774551;5.683580;5.023880;5.023880;3.761200;3.526361;4.158883;3.828641;3.970292;3.891820;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;8;56;3;0
5.564520;5.509388;4.442651;4.394449;4.204693;3.610918;3.044523;2.995732;3.871201;3.806663;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;8;58;3;0
5.676754;5.645447;4.204693;4.143135;3.828641;3.828641;4.143135;3.988984;4.406719;4.406719;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;10;56;3;0
6.061457;6.001415;4.727388;4.158883;4.653960;4.644391;4.060443;4.007333;4.543295;4.532599;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;10;58;3;0
7.183871;7.183871;5.521461;5.505332;5.828946;5.817111;5.918894;5.883322;5.805135;5.746203;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;1;8;60;6;0
5.521461;5.505332;4.077538;4.043051;3.828641;3.583519;4.262680;4.204693;3.891820;3.891820;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;1;8;60;3;0
5.828946;5.817111;4.477337;4.248495;4.189655;4.110874;4.189655;3.951244;4.634729;4.356709;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;8;62;3;0
5.918894;5.883322;4.276666;4.204693;4.127134;4.110874;4.276666;4.174387;3.555348;3.526361;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;10;60;3;0
5.805135;5.746203;3.871201;3.806663;4.406719;4.369448;4.634729;4.356709;4.454347;4.418840;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;10;62;3;0
7.556951;7.554335;5.796058;5.777652;6.054440;6.035481;6.469250;6.466145;5.996452;5.986452;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;12;56;6;1
5.796058;5.777652;3.688879;3.555348;4.465908;4.317488;4.174387;4.174387;4.356709;4.025352;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;12;56;3;0
6.054440;6.035481;5.220356;5.209486;4.330733;4.290460;5.062595;4.499810;4.077538;4.077538;0.940983;1.000000;1.000000;2.000000;1.000000;0.000000;1.000000;1;12;58;3;0
6.469250;6.466145;4.406719;4.219508;3.951244;3.951244;5.971262;5.934894;4.369448;4.369448;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;1.000000;1;14;56;3;0
5.996452;5.986452;5.075174;5.068904;5.587249;4.709530;4.454347;4.442651;4.007333;3.828641;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;14;58;3;0
7.167809;7.167038;5.883322;5.863631;5.468060;5.468060;5.849325;5.796058;5.828946;5.817111;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;1;12;60;6;1
5.883322;5.863631;4.143135;4.143135;3.871201;3.871201;4.356709;4.290460;4.465908;4.394449;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;1;12;60;3;0
5.468060;5.468060;4.394449;4.369448;3.610918;3.555348;3.931826;3.850147;4.234107;4.219508;0.940983;1.000000;2.000000;1.000000;1.000000;0.000000;1.000000;1;12;62;3;0
5.849325;5.796058;4.691348;4.672829;4.317488;4.189655;4.477337;4.477337;4.204693;4.007333;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;14;60;3;0
5.828946;5.817111;4.477337;4.442651;4.919981;4.394449;4.510859;4.510859;4.043051;4.025352;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;14;62;3;0
11.228996;11.228970;10.591472;10.591246;8.261785;8.259975;10.147022;10.145688;8.624612;8.624073;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;1;16;32;12;0
10.591472;10.591246;9.384545;9.380927;7.355641;7.340836;9.756610;9.756610;8.041735;8.041413;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;1;16;32;9;0
9.384545;9.380927;8.189799;8.183397;5.693732;5.673323;8.230044;8.220134;7.606884;7.603898;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;1;16;32;6;1
8.189799;8.183397;6.813445;6.788972;5.560682;5.533390;6.635947;6.632002;6.095825;6.073044;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;1;16;32;3;0
5.693732;5.673323;4.110874;4.094345;4.262680;4.234107;4.812184;4.762174;3.806663;3.806663;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;16;34;3;0
8.230044;8.220134;6.156979;6.154858;7.217443;6.668228;4.969813;4.897840;5.262690;5.257495;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;18;32;3;1
7.606884;7.603898;5.273000;5.273000;4.290460;3.970292;7.765569;7.505492;4.304065;3.951244;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;18;34;3;0
7.355641;7.340836;5.981414;5.968708;6.001415;5.998937;5.983936;5.905362;5.968708;5.966147;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;1;16;36;6;0
5.981414;5.968708;5.043425;5.043425;4.477337;4.394449;4.356709;4.262680;3.761200;3.433987;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;1;16;36;3;0
6.001415;5.998937;4.219508;4.204693;4.744932;4.691348;4.653960;4.644391;3.988984;3.988984;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;1;16;38;3;0
5.983936;5.905362;3.931826;3.931826;4.682131;4.499810;4.564348;4.143135;4.709530;4.700480;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;18;36;3;0
5.968708;5.966147;4.248495;4.204693;4.510859;3.891820;4.867535;4.753590;4.488636;4.382027;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;18;38;3;0
9.756610;9.756610;5.855072;5.852202;8.113127;8.108624;6.251904;6.251904;8.711114;8.702843;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;0.000000;1;20;32;6;1
5.855072;5.852202;4.158883;4.043051;5.111988;4.997212;3.258096;3.218876;3.891820;3.496508;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;0.000000;1;20;32;3;0
8.113127;8.108624;6.941190;6.755769;4.094345;4.077538;5.789960;5.777652;6.570883;6.566672;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;1;20;34;3;1
6.251904;6.251904;5.075174;4.983607;5.093750;4.962845;4.969813;4.934474;4.430817;4.394449;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;22;32;3;0
8.711114;8.702843;5.777652;5.697093;7.100852;7.090910;5.204007;5.099866;8.007367;7.990915;0.940983;1.000000;0.000000;0.000000;1.000000;1.000000;1.000000;1;22;34;3;0
8.041735;8.041413;6.175867;6.173786;6.470799;6.469250;6.731018;6.721426;7.044033;7.019297;0.940983;1.000000;2.000000;1.000000;1.000000;0.000000;0.000000;1;20;36;6;1
6.175867;6.173786;3.988984;3.891820;4.290460;4.290460;4.779123;4.634729;5.365976;5.332719;0.940983;1.000000;2.000000;1.000000;1.000000;0.000000;0.000000;1;20;36;3;0
6.470799;6.469250;4.317488;4.304065;5.099866;5.099866;5.860786;5.849325;4.143135;3.761200;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;0.000000;1;20;38;3;0
6.731018;6.721426;4.779123;4.700480;5.521461;5.463832;5.087596;5.043425;5.556828;5.549076;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;22;36;3;0
7.044033;7.019297;6.304449;6.236370;5.828946;5.501258;5.552959;5.525453;4.290460;3.970292;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;22;38;3;1
8.261785;8.259975;6.917706;6.917706;6.805723;6.799056;6.988413;6.979145;6.682108;6.682108;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;1;16;40;9;1
6.917706;6.917706;5.424950;5.402678;5.501258;5.497168;5.451038;5.451038;5.463832;5.442418;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;1;16;40;6;0
5.424950;5.402678;4.043051;4.043051;4.127134;3.784190;3.737670;3.713572;3.850147;3.828641;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;1;16;40;3;0
5.501258;5.497168;4.219508;3.988984;3.784190;3.713572;3.850147;3.828641;3.583519;3.583519;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;16;42;3;0
5.451038;5.451038;3.496508;3.496508;3.332205;3.218876;4.454347;4.330733;3.044523;2.944439;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;1;18;40;3;0
5.463832;5.442418;4.158883;3.988984;3.931826;3.806663;4.077538;4.043051;3.332205;3.295837;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;1;18;42;3;0
6.805723;6.799056;5.379897;5.375278;5.402678;5.389072;5.411646;5.411646;5.075174;5.068904;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;16;44;6;1
5.379897;5.375278;3.951244;3.951244;3.806663;3.663562;3.784190;3.526361;4.094345;4.007333;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;16;44;3;0
5.402678;5.389072;3.688879;3.688879;3.912023;3.912023;3.784190;3.784190;3.850147;3.555348;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;1;16;46;3;0
5.411646;5.411646;3.850147;3.828641;4.007333;4.007333;3.433987;3.401197;3.091043;3.044523;0.940983;1.000000;1.000000;0.000000;1.000000;0.000000;2.000000;1;18;44;3;0
5.075174;5.068904;3.555348;3.526361;2.890372;2.833213;3.610918;3.496508;3.784190;3.761200;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;1.000000;1;18;46;3;0
6.988413;6.979145;5.451038;5.429346;5.676754;5.655992;5.758902;5.752573;5.393628;5.393628;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;1.000000;1;20;40;6;1
5.451038;5.429346;4.442651;4.330733;3.850147;3.828641;3.663562;3.295837;3.465736;3.218876;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;1.000000;1;20;40;3;0
5.676754;5.655992;3.688879;3.555348;4.615120;4.442651;3.465736;3.433987;4.394449;4.394449;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;0.000000;1;20;42;3;0
5.758902;5.752573;4.219508;4.174387;4.007333;3.988984;4.382027;4.382027;4.276666;4.174387;0.940983;1.000000;1.000000;0.000000;1.000000;0.000000;0.000000;1;22;40;3;0
5.393628;5.393628;3.988984;3.931826;3.663562;3.496508;3.637586;3.610918;4.174387;4.174387;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;22;42;3;0
6.682108;6.682108;5.220356;5.220356;5.342334;5.342334;5.361292;5.361292;5.043425;5.036952;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;20;44;6;1
5.220356;5.220356;3.663562;3.637586;3.044523;2.833213;4.189655;4.174387;4.143135;3.637586;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;20;44;3;0
5.342334;5.342334;3.332205;3.332205;3.912023;3.912023;3.688879;3.555348;4.234107;4.219508;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;0.000000;1;20;46;3;0
5.361292;5.361292;3.850147;3.828641;3.295837;3.295837;4.143135;4.127134;4.262680;4.262680;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;22;44;3;0
5.043425;5.036952;3.891820;3.871201;3.737670;3.555348;2.995732;2.564949;3.295837;3.258096;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;22;46;3;0
10.147022;10.145688;9.035630;9.028938;8.999002;8.999002;7.909122;7.908020;8.748940;8.748464;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;24;32;9;0
9.035630;9.028938;6.781058;6.781058;8.287528;8.251403;6.542472;6.539586;7.167038;7.166266;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;24;32;6;1
6.781058;6.781058;5.231109;5.209486;4.955827;4.905275;5.062595;5.043425;5.262690;5.231109;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;24;32;3;0
8.287528;8.251403;5.814130;5.655992;7.396335;7.393263;5.676754;5.676754;7.033506;6.955593;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;24;34;3;0
6.542472;6.539586;4.955827;4.955827;5.337538;5.247024;5.337538;5.303305;4.934474;4.736198;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;26;32;3;0
7.167038;7.166266;5.968708;5.872118;6.378426;6.357842;4.406719;4.394449;5.293305;5.293305;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;26;34;3;0
8.999002;8.999002;7.691200;7.689371;6.467699;6.467699;8.474494;8.474494;6.161207;6.152733;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;24;36;6;1
7.691200;7.689371;6.419995;6.343881;4.418840;4.406719;7.038784;7.026427;5.789960;5.710427;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1;24;36;3;0
6.467699;6.467699;4.691348;4.605170;4.852030;4.488636;4.762174;4.762174;5.398163;5.278115;0.940983;1.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1;24;38;3;1
8.474494;8.474494;7.676937;7.622175;5.384495;4.955827;7.656337;7.540090;5.484797;5.484797;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;26;36;3;1
6.161207;6.152733;5.049856;5.049856;4.927254;4.927254;5.141664;5.017280;3.761200;3.663562;0.940983;1.000000;0.000000;1.000000;1.000000;0.000000;0.000000;1;26;38;3;0
7.909122;7.908020;6.606650;6.601230;6.249975;6.248043;6.826545;6.826545;5.886104;5.886104;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;28;32;6;1
6.606650;6.601230;6.100319;5.549076;5.062595;5.043425;4.948760;4.828314;4.672829;4.465908;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;28;32;3;0
6.249975;6.248043;4.762174;4.682131;5.153292;5.147494;4.454347;4.330733;4.718499;4.204693;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;28;34;3;1
6.826545;6.826545;5.043425;5.043425;4.983607;4.912655;5.420535;5.416101;5.327876;5.313206;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;30;32;3;1
5.886104;5.886104;4.406719;4.406719;4.672829;4.584968;4.290460;4.276666;4.127134;4.127134;0.940983;1.000000;0.000000;0.000000;1.000000;1.000000;0.000000;1;30;34;3;0
8.748940;8.748464;8.267192;8.266679;6.257668;6.257668;7.252054;7.247081;6.001415;5.996452;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;2.000000;1;28;36;6;1
8.267192;8.266679;7.556428;7.518064;5.942800;5.932245;5.958425;5.926926;5.225747;5.123964;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;2.000000;1;28;36;3;0
6.257668;6.257668;4.983607;4.852030;4.356709;4.262680;5.105946;5.093750;4.912655;4.912655;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;1.000000;1;28;38;3;0
7.252054;7.247081;7.024649;6.717805;4.574711;4.343805;5.379897;5.337538;4.644391;4.644391;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;30;36;3;0
6.001415;5.996452;3.988984;3.784190;5.831882;5.283204;4.663439;4.653960;4.709530;4.700480;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;1;30;38;3;1
8.624612;8.624073;7.090910;7.087574;6.976348;6.972606;7.566311;7.566311;7.156956;7.156177;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;24;40;9;0
7.090910;7.087574;5.717028;5.717028;5.579730;5.533390;5.758902;5.758902;5.762052;5.762052;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;24;40;6;1
5.717028;5.717028;4.574711;4.564348;4.143135;4.043051;4.477337;4.304065;4.043051;3.871201;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;24;40;3;0
5.579730;5.533390;3.806663;3.663562;4.532599;4.532599;4.330733;4.290460;3.688879;3.555348;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;24;42;3;0
5.758902;5.758902;4.174387;4.110874;4.532599;4.532599;4.477337;4.465908;4.077538;4.043051;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;26;40;3;0
5.762052;5.762052;4.875197;4.867535;4.127134;4.043051;3.806663;3.806663;4.174387;4.158883;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;26;42;3;0
6.976348;6.972606;5.828946;5.828946;5.393628;5.389072;5.416101;5.389072;5.605802;5.590987;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;24;44;6;1
5.828946;5.828946;4.727388;4.727388;4.510859;4.488636;3.761200;3.663562;3.663562;3.663562;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;24;44;3;0
5.393628;5.389072;4.465908;4.442651;3.891820;3.850147;3.761200;3.713572;3.135494;3.135494;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;24;46;3;0
5.416101;5.389072;4.248495;3.761200;3.912023;3.891820;3.850147;3.850147;2.833213;2.833213;0.940983;1.000000;1.000000;1.000000;1.000000;0.000000;2.000000;1;26;44;3;0
5.605802;5.590987;3.806663;3.806663;3.931826;3.931826;3.806663;3.713572;3.951244;3.850147;0.940983;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1;26;46;3;0
7.566311;7.566311;5.690360;5.598422;6.315358;6.308098;6.333280;6.293419;6.082219;6.073044;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;2.000000;1;28;40;6;0
5.690360;5.598422;3.496508;3.496508;4.394449;4.025352;4.394449;4.317488;4.663439;4.521789;0.940983;1.000000;0.000000;2.000000;1.000000;1.000000;2.000000;1;28;40;3;0
6.315358;6.308098;3.850147;3.850147;4.624973;4.143135;5.056246;4.882802;5.402678;5.402678;0.940983;1.000000;0.000000;2.000000;1.000000;0.000000;1.000000;1;28;42;3;0
6.333280;6.293419;5.209486;5.198497;4.969813;4.867535;4.369448;4.369448;4.691348;4.653960;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;2.000000;1;30;40;3;0
6.082219;6.073044;4.510859;4.510859;5.043425;5.043425;3.871201;3.526361;4.499810;4.499810;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;30;42;3;0
7.156956;7.156177;5.752573;5.739793;5.480639;5.468060;5.560682;5.560682;6.033086;5.998937;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;1;28;44;6;1
5.752573;5.739793;3.806663;3.496508;4.430817;4.430817;4.634729;4.624973;4.382027;4.369448;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;1;28;44;3;0
5.480639;5.468060;3.828641;3.583519;3.988984;3.784190;4.248495;4.248495;4.094345;3.970292;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;1;28;46;3;0
5.560682;5.560682;4.488636;4.418840;3.713572;3.713572;4.219508;4.219508;4.465908;4.454347;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;1;30;44;3;0
6.033086;5.998937;5.023880;4.955827;3.951244;3.951244;4.691348;4.691348;4.290460;4.234107;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1;30;46;3;0
12.042176;12.041162;8.509362;8.506536;9.791942;9.748587;8.310906;8.310906;10.844978;10.840384;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;16;48;12;0
8.509362;8.506536;7.096721;7.095893;7.338888;7.325808;6.880384;6.878326;7.001245;7.001245;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;16;48;9;0
7.096721;7.095893;5.323010;5.318120;6.018593;6.011267;5.572154;5.568345;5.707110;5.707110;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;16;48;6;1
5.323010;5.318120;3.737670;3.737670;3.433987;3.367296;4.127134;4.043051;3.828641;3.806663;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;16;48;3;0
6.018593;6.011267;4.043051;4.007333;4.465908;4.317488;4.317488;4.304065;4.787492;4.727388;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;16;50;3;0
5.572154;5.568345;4.127134;4.007333;3.713572;3.713572;4.077538;4.043051;3.526361;3.526361;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;1;18;48;3;0
5.707110;5.707110;4.382027;4.369448;3.761200;3.761200;4.219508;4.060443;4.290460;3.970292;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1;18;50;3;0
7.338888;7.325808;5.730100;5.720312;6.232448;6.232448;5.393628;5.303305;4.682131;4.672829;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;16;52;6;1
5.730100;5.720312;4.043051;4.025352;3.871201;3.806663;3.988984;3.988984;4.852030;4.812184;0.940983;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1;16;52;3;0
