(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(rect1) ;(rect2) ;(rect3) ;(rect4) ;(rect5) ;(rect6) ;(rect7) ;(rect8) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;rate; dist; rdcost ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
1;24;28;6;1;
1;24;28;3;1;
1;24;30;3;1;
1;26;28;3;1;
1;26;30;3;0;
1;28;24;6;1;
1;28;24;3;1;
1;28;26;3;0;
1;28;28;6;1;
1;28;28;3;1;
1;28;30;3;1;
1;30;28;3;0;
1;0;32;15;0;
1;0;32;12;1;
1;0;32;9;1;
1;0;32;6;1;
1;0;32;3;1;
1;0;34;3;0;
1;0;36;6;1;
1;0;36;3;1;
1;0;38;3;0;
1;4;32;6;1;
1;4;32;3;1;
1;4;34;3;1;
1;6;32;3;1;
1;6;34;3;0;
1;4;36;6;1;
1;4;36;3;1;
1;4;38;3;1;
1;6;36;3;1;
1;6;38;3;0;
1;0;40;9;1;
1;0;40;6;1;
1;0;40;3;1;
1;0;42;3;0;
1;0;44;6;1;
1;0;44;3;1;
1;0;46;3;0;
1;4;40;6;0;
1;4;40;3;1;
1;4;42;3;1;
1;6;40;3;0;
1;8;32;9;1;
1;8;32;6;1;
1;8;32;3;1;
1;8;34;3;1;
1;10;32;3;0;
1;8;36;6;1;
1;8;36;3;1;
1;8;38;3;1;
1;10;36;3;0;
1;12;32;6;1;
1;12;32;3;1;
1;12;34;3;0;
1;12;36;6;0;
1;12;36;3;1;
1;12;38;3;0;
1;8;40;9;1;
1;8;40;6;1;
1;8;40;3;1;
1;8;42;3;0;
1;8;44;6;1;
1;8;44;3;1;
1;8;46;3;0;
1;12;40;6;0;
1;12;40;3;1;
1;12;42;3;0;
1;0;48;12;1;
1;0;48;9;1;
1;0;48;6;1;
1;0;48;3;1;
1;0;50;3;0;
1;0;52;6;1;
1;0;52;3;1;
1;0;54;3;0;
1;4;48;6;1;
1;4;48;3;1;
1;4;50;3;0;
1;4;52;6;0;
1;4;52;3;0;
1;0;56;9;1;
1;0;56;6;1;
1;0;56;3;1;
1;0;58;3;1;
1;2;56;3;0;
1;0;60;6;0;
1;0;60;3;1;
1;0;62;3;0;
1;8;48;9;1;
1;8;48;6;1;
1;8;48;3;1;
1;8;50;3;0;
1;8;52;6;1;
1;8;52;3;1;
1;8;54;3;0;
1;12;48;6;1;
1;12;48;3;0;
1;12;52;6;1;
1;12;52;3;1;
1;12;54;3;0;
1;8;56;9;1;
1;16;32;12;1;
1;16;32;9;1;
1;16;32;6;1;
1;16;32;3;1;
1;16;34;3;0;
1;16;36;6;1;
1;16;36;3;1;
1;16;38;3;0;
1;20;32;6;1;
1;20;32;3;1;
1;20;34;3;1;
1;22;32;3;1;
1;22;34;3;0;
1;20;36;6;0;
1;20;36;3;1;
1;20;38;3;0;
1;16;40;9;1;
1;24;32;9;1;
1;24;32;6;1;
1;24;32;3;1;
1;24;34;3;0;
1;24;36;6;1;
1;24;36;3;1;
1;24;38;3;1;
1;26;36;3;0;
1;28;32;6;0;
1;28;32;3;1;
1;28;34;3;0;
1;24;40;9;0;
1;24;40;6;1;
1;24;40;3;1;
1;24;42;3;0;
1;24;44;6;1;
1;24;44;3;1;
1;24;46;3;0;
1;28;40;6;0;
1;16;48;12;1;
1;16;48;9;1;
1;16;56;9;1;
1;16;56;6;1;
1;16;56;3;1;
1;16;58;3;0;
1;16;60;6;1;
1;16;60;3;1;
1;16;62;3;0;
1;20;56;6;0;
1;20;56;3;0;
1;24;48;9;1;
1;24;56;9;1;
1;24;56;6;1;
1;24;56;3;0;
1;24;60;6;1;
1;24;60;3;1;
1;24;62;3;1;
1;26;60;3;0;
1;28;56;6;1;
1;28;56;3;0;
1;28;60;6;0;
1;28;60;3;0;
1;0;64;15;0;
1;0;64;12;1;
1;0;64;9;1;
1;0;72;9;1;
1;8;64;9;1;
1;8;72;9;0;
1;8;72;6;1;
1;8;72;3;1;
1;8;74;3;0;
1;8;76;6;1;
1;8;76;3;1;
1;8;78;3;0;
1;12;72;6;0;
1;0;80;12;1;
1;0;80;9;1;
1;0;88;9;1;
1;8;80;9;1;
1;8;88;9;0;
1;8;88;6;1;
1;8;88;3;0;
1;8;92;6;1;
1;8;92;3;1;
1;8;94;3;0;
1;12;88;6;0;
1;16;64;12;1;
1;16;64;9;1;
1;16;72;9;1;
1;24;64;9;1;
1;24;64;6;1;
1;24;64;3;0;
1;24;68;6;1;
1;24;68;3;1;
1;24;70;3;0;
1;28;64;6;1;
1;28;64;3;1;
1;28;66;3;1;
1;30;64;3;0;
1;28;68;6;0;
1;24;72;9;1;
1;16;80;12;1;
1;16;80;9;1;
1;16;80;6;1;
1;16;80;3;1;
1;16;82;3;0;
1;16;84;6;1;
1;16;84;3;1;
1;16;86;3;0;
1;20;80;6;1;
1;20;80;3;1;
1;20;82;3;0;
1;20;84;6;0;
1;16;88;9;1;
1;24;80;9;1;
1;24;80;6;1;
1;24;80;3;1;
1;24;82;3;0;
1;24;84;6;1;
1;24;84;3;1;
1;24;86;3;0;
1;28;80;6;1;
1;28;80;3;1;
1;28;82;3;0;
1;28;84;6;1;
1;28;84;3;1;
1;28;86;3;0;
1;24;88;9;1;
1;24;88;6;1;
1;24;88;3;1;
1;24;90;3;0;
1;24;92;6;1;
1;24;92;3;0;
1;28;88;6;1;
1;28;88;3;0;
1;28;92;6;0;
1;0;96;15;0;
1;0;96;12;0;
1;0;96;9;1;
1;0;96;6;1;
1;0;96;3;1;
1;0;98;3;0;
1;0;100;6;1;
1;0;100;3;0;
1;4;96;6;0;
1;4;96;3;0;
1;8;96;9;1;
1;8;96;6;1;
1;8;96;3;1;
1;8;98;3;0;
1;8;100;6;1;
1;8;100;3;1;
1;8;102;3;0;
1;12;96;6;1;
1;12;96;3;1;
1;12;98;3;1;
1;14;96;3;0;
1;12;100;6;0;
1;16;96;12;0;
1;16;96;9;1;
1;24;96;9;1;
1;32;0;15;1;
1;32;0;12;1;
1;32;0;9;1;
1;32;0;6;1;
1;32;0;3;0;
1;32;4;6;1;
1;32;4;3;0;
1;36;0;6;0;
1;32;8;9;1;
1;40;0;9;1;
1;40;0;6;1;
1;40;0;3;0;
1;40;4;6;1;
1;40;4;3;1;
1;40;6;3;0;
1;44;0;6;0;
1;44;0;3;0;
1;40;8;9;1;
1;40;8;6;1;
1;40;8;3;0;
1;40;12;6;1;
1;40;12;3;0;
1;44;8;6;1;
1;44;8;3;0;
1;44;12;6;0;
1;44;12;3;1;
1;44;14;3;0;
1;32;16;12;1;
1;32;16;9;1;
1;32;16;6;1;
1;32;16;3;1;
1;32;18;3;0;
1;32;20;6;1;
1;32;20;3;1;
1;32;22;3;0;
1;36;16;6;1;
1;36;16;3;1;
1;36;18;3;0;
1;36;20;6;0;
1;36;20;3;1;
1;36;22;3;0;
1;32;24;9;1;
1;32;24;6;1;
1;32;24;3;1;
1;32;26;3;0;
1;32;28;6;1;
1;32;28;3;1;
1;32;30;3;0;
1;36;24;6;1;
1;36;24;3;1;
1;36;26;3;0;
1;36;28;6;0;
1;36;28;3;1;
1;36;30;3;0;
1;40;16;9;1;
1;40;16;6;1;
1;40;16;3;1;
1;40;18;3;1;
1;42;16;3;0;
1;40;20;6;1;
1;40;20;3;1;
1;40;22;3;0;
1;44;16;6;0;
1;44;16;3;0;
1;40;24;9;1;
1;40;24;6;1;
1;40;24;3;1;
1;40;26;3;0;
1;40;28;6;1;
1;40;28;3;1;
1;40;30;3;0;
1;44;24;6;1;
1;44;24;3;1;
1;44;26;3;0;
1;44;28;6;1;
1;44;28;3;1;
1;44;30;3;0;
1;48;0;12;1;
1;48;0;9;1;
1;48;0;6;1;
1;48;0;3;1;
1;48;2;3;0;
1;48;4;6;1;
1;48;4;3;1;
1;48;6;3;0;
1;52;0;6;1;
1;52;0;3;1;
1;52;2;3;0;
1;52;4;6;0;
1;48;8;9;1;
1;48;8;6;1;
1;48;8;3;0;
1;48;12;6;1;
1;48;12;3;1;
1;48;14;3;1;
1;50;12;3;0;
1;52;8;6;1;
1;52;8;3;1;
1;52;10;3;1;
1;54;8;3;0;
1;52;12;6;0;
1;56;0;9;0;
1;56;0;6;1;
1;56;0;3;1;
1;56;2;3;1;
1;58;0;3;0;
1;56;4;6;1;
1;56;4;3;1;
1;56;6;3;0;
1;56;8;9;0;
1;56;8;6;1;
1;56;8;3;1;
1;56;10;3;1;
1;58;8;3;0;
1;56;12;6;1;
1;56;12;3;1;
1;56;14;3;1;
1;58;12;3;0;
1;48;16;12;1;
1;48;16;9;1;
1;48;16;6;1;
1;48;16;3;1;
1;48;18;3;0;
1;48;20;6;1;
1;48;20;3;1;
1;48;22;3;1;
1;50;20;3;1;
1;50;22;3;1;
1;52;16;6;1;
1;52;16;3;1;
1;52;18;3;1;
1;54;16;3;0;
1;52;20;6;1;
1;52;20;3;1;
1;52;22;3;0;
1;48;24;9;1;
1;48;24;6;1;
1;48;24;3;1;
1;48;26;3;1;
1;50;24;3;0;
1;48;28;6;1;
1;48;28;3;0;
1;52;24;6;0;
1;56;16;9;0;
1;56;16;6;1;
1;56;16;3;0;
1;56;20;6;1;
1;56;20;3;0;
1;56;24;9;0;
1;56;24;6;1;
1;56;24;3;0;
1;56;28;6;1;
1;56;28;3;1;
1;56;30;3;1;
1;58;28;3;1;
1;58;30;3;0;
1;32;32;15;1;
1;32;32;12;1;
1;32;32;9;1;
1;32;32;6;1;
1;32;32;3;1;
1;32;34;3;0;
1;32;36;6;1;
1;32;36;3;1;
1;32;38;3;0;
1;36;32;6;1;
1;36;32;3;1;
1;36;34;3;0;
1;36;36;6;1;
1;36;36;3;1;
1;36;38;3;1;
1;38;36;3;1;
1;38;38;3;0;
1;32;40;9;1;
1;32;40;6;1;
1;32;40;3;1;
1;32;42;3;0;
1;32;44;6;1;
1;32;44;3;1;
1;32;46;3;1;
1;34;44;3;0;
1;36;40;6;1;
1;36;40;3;1;
1;36;42;3;0;
1;36;44;6;0;
1;36;44;3;1;
1;36;46;3;0;
1;40;32;9;1;
1;40;32;6;1;
1;40;32;3;1;
1;40;34;3;1;
1;42;32;3;1;
1;42;34;3;0;
1;40;36;6;1;
1;40;36;3;1;
1;40;38;3;1;
1;42;36;3;1;
1;42;38;3;0;
1;44;32;6;1;
1;44;32;3;1;
1;44;34;3;0;
1;44;36;6;1;
1;44;36;3;1;
1;44;38;3;0;
1;40;40;9;1;
1;40;40;6;1;
1;40;40;3;1;
1;40;42;3;1;
1;42;40;3;1;
1;42;42;3;0;
1;40;44;6;1;
1;40;44;3;1;
1;40;46;3;0;
1;44;40;6;1;
1;44;40;3;1;
1;44;42;3;1;
1;46;40;3;1;
1;46;42;3;0;
1;44;44;6;1;
1;44;44;3;0;
1;32;48;12;1;
1;32;48;9;1;
1;32;48;6;1;
1;32;48;3;1;
1;32;50;3;1;
1;34;48;3;1;
1;34;50;3;0;
1;32;52;6;1;
1;32;52;3;1;
1;32;54;3;0;
1;36;48;6;1;
1;36;48;3;1;
1;36;50;3;1;
1;38;48;3;0;
1;36;52;6;1;
1;36;52;3;0;
1;32;56;9;1;
1;32;56;6;1;
1;32;56;3;0;
1;32;60;6;1;
1;32;60;3;1;
1;32;62;3;1;
1;34;60;3;0;
1;36;56;6;1;
1;36;56;3;0;
1;36;60;6;0;
1;36;60;3;1;
1;36;62;3;0;
1;40;48;9;1;
1;40;48;6;1;
1;40;48;3;1;
1;40;50;3;1;
1;42;48;3;1;
1;42;50;3;0;
1;40;52;6;1;
1;40;52;3;1;
1;40;54;3;0;
1;44;48;6;1;
1;44;48;3;1;
1;44;50;3;0;
1;44;52;6;0;
1;44;52;3;0;
1;40;56;9;1;
1;40;56;6;1;
1;40;56;3;0;
1;40;60;6;1;
1;44;56;6;1;
1;44;56;3;1;
1;44;58;3;1;
1;46;56;3;0;
1;44;60;6;1;
1;44;60;3;1;
1;44;62;3;0;
1;48;32;12;1;
1;48;32;9;1;
1;48;32;6;1;
1;48;32;3;1;
1;48;34;3;0;
1;48;36;6;1;
1;48;36;3;1;
1;48;38;3;1;
1;50;36;3;1;
1;50;38;3;0;
1;52;32;6;1;
1;52;32;3;1;
1;52;34;3;1;
1;54;32;3;0;
1;52;36;6;1;
1;52;36;3;1;
1;52;38;3;0;
1;48;40;9;1;
1;48;40;6;1;
1;48;40;3;1;
1;48;42;3;1;
1;50;40;3;1;
1;50;42;3;0;
1;48;44;6;1;
1;48;44;3;0;
1;52;40;6;1;
1;52;40;3;1;
1;52;42;3;1;
1;54;40;3;0;
1;52;44;6;1;
1;52;44;3;1;
1;52;46;3;1;
1;54;44;3;0;
1;56;32;9;0;
1;56;32;6;1;
1;56;32;3;1;
1;56;34;3;0;
1;56;36;6;1;
1;56;36;3;1;
1;56;38;3;0;
1;56;40;9;0;
1;56;40;6;1;
1;56;40;3;1;
1;56;42;3;1;
1;58;40;3;0;
1;56;44;6;1;
1;56;44;3;1;
1;56;46;3;0;
1;48;48;12;1;
1;48;48;9;1;
1;48;48;6;1;
1;48;48;3;1;
1;48;50;3;0;
1;48;52;6;1;
1;48;52;3;1;
1;48;54;3;1;
1;50;52;3;0;
1;52;48;6;0;
1;52;48;3;0;
1;48;56;9;1;
1;48;56;6;1;
1;48;56;3;1;
1;48;58;3;1;
1;50;56;3;0;
1;48;60;6;1;
1;48;60;3;1;
1;48;62;3;0;
1;52;56;6;0;
1;52;56;3;1;
1;52;58;3;1;
1;54;56;3;1;
1;54;58;3;1;
1;52;60;6;1;
1;52;60;3;0;
1;56;48;9;0;
1;56;48;6;1;
1;56;48;3;1;
1;56;50;3;0;
1;56;52;6;1;
1;56;52;3;1;
1;56;54;3;0;
1;56;56;9;0;
1;56;56;6;1;
1;56;56;3;1;
1;56;58;3;1;
1;58;56;3;0;
1;56;60;6;1;
1;56;60;3;1;
1;56;62;3;1;
1;58;60;3;0;
1;32;64;15;1;
1;32;64;12;1;
1;32;64;9;1;
1;32;64;6;1;
1;32;64;3;1;
1;32;66;3;0;
1;32;68;6;1;
1;32;68;3;1;
1;32;70;3;1;
1;34;68;3;0;
1;36;64;6;1;
1;36;64;3;1;
1;36;66;3;0;
1;36;68;6;0;
1;32;72;9;1;
1;40;64;9;1;
1;40;72;9;0;
1;40;72;6;1;
1;40;76;6;1;
1;44;72;6;0;
1;32;80;12;1;
1;32;80;9;1;
1;32;80;6;1;
1;32;80;3;0;
1;32;84;6;1;
1;32;84;3;1;
1;32;86;3;0;
1;36;80;6;1;
1;36;84;6;0;
1;36;84;3;0;
1;32;88;9;1;
1;32;88;6;1;
1;32;92;6;1;
1;32;92;3;1;
1;32;94;3;0;
1;36;88;6;0;
1;36;88;3;0;
1;40;80;9;1;
1;40;80;6;1;
1;40;84;6;1;
1;44;80;6;1;
1;44;84;6;0;
1;40;88;9;0;
1;40;88;6;1;
1;40;88;3;1;
1;40;90;3;1;
1;42;88;3;0;
1;40;92;6;1;
1;44;88;6;0;
1;44;88;3;0;
1;48;64;12;1;
1;48;64;9;1;
1;48;72;9;1;
1;48;72;6;1;
1;48;76;6;1;
1;48;76;3;1;
1;48;78;3;1;
1;50;76;3;0;
1;52;72;6;1;
1;52;76;6;0;
1;52;76;3;0;
1;56;64;9;0;
1;56;64;6;1;
1;56;64;3;0;
1;56;68;6;1;
1;56;72;9;0;
1;56;72;6;0;
1;56;72;3;0;
1;48;80;12;1;
1;48;80;9;1;
1;48;80;6;1;
1;48;80;3;1;
1;48;82;3;0;
1;48;84;6;1;
1;52;80;6;1;
1;52;84;6;0;
1;48;88;9;1;
1;56;80;9;0;
1;56;80;6;1;
1;56;80;3;1;
1;56;82;3;0;
1;56;84;6;0;
1;56;84;3;1;
1;56;86;3;0;
1;32;96;15;0;
1;32;96;12;0;
1;32;96;9;1;
1;40;96;9;1;
1;48;96;12;0;
1;48;96;9;1;
1;56;96;9;0;
1;56;96;6;1;
1;56;96;3;0;
1;56;100;6;1;
1;56;100;3;0;
