part_ctx ;var_ctx ;rd_ratio(sub1) ;rd_ratio(sub2) ;rd_ratio(sub3) ;rd_ratio(sub4) ;rd_ratio(sub5) ;rd_ratio(sub6) ;rd_ratio(sub7) ;rd_ratio(sub8) ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
0;0;0;0;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;1;0;0;
0;0;0;3;0;
0;0;2;0;0;
0;0;3;0;0;
0;1;2;0;0;
0;1;3;0;0;
0;0;2;3;0;
0;2;0;0;0;
0;2;1;0;0;
0;3;0;0;0;
0;3;1;0;0;
0;2;0;3;0;
0;2;2;0;0;
0;2;3;0;0;
0;3;2;0;0;
0;3;3;0;0;
0;2;2;3;0;
3.000000;11.000000;0.458045;0.574167;0.593491;1.000000;0.269855;0.195572;0.301237;0.242559; 0;0;0;6;
0;0;0;6;0;
0;0;4;0;0;
0;0;5;0;0;
0;1;4;0;0;
0;1;5;0;0;
0;0;4;3;0;
0;0;6;0;0;
0;0;7;0;0;
0;1;6;0;0;
0;1;7;0;0;
0;0;6;3;0;
0;2;4;0;0;
0;2;5;0;0;
0;3;4;0;0;
0;3;5;0;0;
0;2;4;3;0;
0;2;6;0;0;
0;2;6;3;0;
0.000000;6.000000;0.804506;0.188888;0.783364;1.000000;0.644437;0.177744;0.144215;1.000000; 0;0;4;6;
0;0;4;6;0;
0;4;0;0;0;
0;4;1;0;0;
0;5;0;0;0;
0;5;1;0;0;
0;4;0;3;0;
0;4;2;0;0;
0;4;3;0;0;
0;5;2;0;0;
0;5;3;0;0;
0;4;2;3;0;
0;6;0;0;0;
0;6;1;0;0;
0;7;0;0;0;
0;7;1;0;0;
0;6;0;3;0;
0;6;2;0;0;
0;6;3;0;0;
0;7;2;0;0;
0;6;2;3;0;
1.000000;4.000000;0.681620;0.307060;0.797684;0.205600;0.546817;0.136203;0.241087;0.092937; 0;4;0;6;
0;4;0;6;0;
0;4;4;0;0;
0;4;5;0;0;
0;5;4;0;0;
0;4;4;3;0;
0;4;6;0;0;
0;4;7;0;0;
0;5;6;0;0;
0;5;7;0;0;
0;4;6;3;0;
0;6;4;0;0;
0;6;5;0;0;
0;7;4;0;0;
0;7;5;0;0;
0;6;4;3;0;
0;6;6;3;0;
0.000000;4.000000;0.475234;1.000000;0.541080;1.000000;0.225259;0.305051;0.408003;1.000000; 0;4;4;6;
0;4;4;6;0;
3.000000;9.000000;0.804453;1.000000;0.765133;1.000000;0.543600;0.217721;0.240304;0.088963; 0;0;0;9;
