(dc_q / 4.0f) ;(best_rd / bs / bs / 1024.0f) ;rd_valid(none) ;rd_ratio(rd / best_rd)(none) ;rd_valid(split) ;rd_ratio(rd / best_rd)(split) ;rd_valid(sub1) ;rd_ratio(rd / best_rd)(sub1) ;min_bw(sub1) ;min_bh(sub1) ;rd_valid(sub2) ;rd_ratio(rd / best_rd)(sub2) ;min_bw(sub2) ;min_bh(sub2) ;rd_valid(sub3) ;rd_ratio(rd / best_rd)(sub3) ;min_bw(sub3) ;min_bh(sub3) ;rd_valid(sub4) ;rd_ratio(rd / best_rd)(sub4) ;min_bw(sub4) ;min_bh(sub4) ;(nosplit) ;(split1none) ;(split2none) ;(split3none) ;(split4none) ;(rect1) ;(rect2) ;(rect3) ;(rect4) ;frame_num ;mi_row ;mi_col ;bsize ;particionado_recthor ;particionado_rectver; particionado_ab; particionado_4whor; particionado_4wver 
4.879007;3.464643;0.000000;1.000000;1.000000;4.409232;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.225771;5.710427;6.903747;6.089045;7.250636;7.177019;7.524561;7.027315;7.866722;1;0;22;3;
1;0;22;3;0_ab;
1;0;20;6;0_ab;
1;4;16;3;0_ab;
4.879007;4.544952;0.000000;1.000000;1.000000;1.465630;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.887208;6.434546;6.591674;5.680172;6.040255;7.336937;6.597146;7.138867;7.122060;1;4;18;3;
1;4;18;3;0_ab;
4.879007;4.711455;0.000000;1.000000;0.000000;1.000000;1.000000;0.401571;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;9.385973;6.940222;7.887208;7.850493;8.492491;8.328692;8.941676;8.226038;8.930891;1;4;16;6;
1;4;16;6;0_ab;
1;0;16;9;0_ab;
1;0;24;3;0_ab;
4.879007;4.825530;0.000000;1.000000;1.000000;1.104159;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.455956;7.771910;6.987490;6.989335;7.754481;8.151910;8.194506;8.148156;8.228444;1;0;26;3;
1;0;26;3;0_ab;
1;0;24;6;0_ab;
1;0;28;3;0_ab;
4.879007;5.776290;0.000000;1.000000;0.000000;1.000000;1.000000;0.254378;0.000000;0.000000;1.000000;0.273912;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.950855;5.726848;6.408529;7.077498;6.493754;6.823286;7.522941;7.352441;7.153834;1;0;30;3;
1;0;30;3;0_ab;
1;0;28;6;0_ab;
1;4;24;3;0_ab;
4.879007;4.509100;0.000000;1.000000;1.000000;1.519724;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.806696;7.524022;6.502790;7.724888;6.626718;7.851661;8.110727;7.696213;7.429521;1;4;26;3;
1;4;26;3;0_ab;
1;4;24;6;0_ab;
4.879007;5.457791;0.000000;1.000000;0.000000;1.000000;1.000000;0.343152;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.157371;6.626718;6.089045;6.642487;7.007601;7.085064;7.694393;7.329750;7.497207;1;4;28;3;
1;4;28;3;0_ab;
4.879007;4.553968;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;9.809726;8.157371;7.971086;8.001355;8.945593;8.781095;9.308284;8.776784;9.367087;1;4;28;6;
1;4;28;6;0_ab;
4.879007;4.977869;1.000000;1.000000;0.000000;1.000000;1.000000;0.221323;2.000000;2.000000;1.000000;0.340317;2.000000;2.000000;1.000000;0.180374;2.000000;2.000000;0.000000;1.000000;2.000000;2.000000;10.985733;9.275473;9.610123;9.153453;9.809726;10.259763;10.367285;9.895707;10.417179;1;0;24;9;
1_rec_v;
1;0;24;9;0_ab;
0_4way_ver;
1;8;16;9;0_ab;
1;8;24;3;0_ab;
4.879007;4.481194;0.000000;1.000000;1.000000;1.563224;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.486613;7.147559;6.906755;6.915723;6.208590;6.652863;6.871091;6.698268;6.875232;1;8;26;3;
1;8;26;3;0_ab;
1;8;24;6;0_ab;
1;8;28;3;0_ab;
4.879007;5.103920;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.031385;6.717805;6.343881;6.456769;6.447306;7.266129;7.377134;7.289610;7.184629;1;8;30;3;
1;8;30;3;0_ab;
1;8;28;6;0_ab;
1;12;24;3;0_ab;
4.879007;3.675760;0.000000;1.000000;1.000000;3.548256;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.653969;7.473637;6.874198;6.270988;7.474772;7.952615;8.004366;7.843064;7.911691;1;12;26;3;
1;12;26;3;0_ab;
4.879007;4.855270;0.000000;1.000000;0.000000;1.000000;1.000000;0.589642;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;9.225130;7.853605;7.653969;7.693937;8.622634;8.463370;8.585599;8.477412;8.566555;1;12;24;6;
1;12;24;6;0_ab;
4.879007;4.585116;0.000000;1.000000;0.000000;1.000000;1.000000;0.282221;2.000000;2.000000;1.000000;0.308522;2.000000;2.000000;0.000000;1.000000;2.000000;2.000000;0.000000;1.000000;2.000000;2.000000;10.781016;8.985821;9.229457;9.225130;9.307920;10.082512;9.962652;9.622582;10.187877;1;8;24;9;
1;8;24;9;0_ab;
4.879007;4.578207;1.000000;1.000000;0.000000;1.000000;1.000000;0.199614;3.000000;3.000000;1.000000;0.369244;2.000000;3.000000;1.000000;0.153760;3.000000;3.000000;0.000000;1.000000;3.000000;3.000000;12.054517;10.150543;10.985733;9.957360;10.781016;11.387838;11.147065;10.751842;11.657121;1;0;16;12;
1;0;16;12;0_ab;
1;16;0;9;0_ab;
4.879007;4.541859;0.000000;1.000000;1.000000;1.470219;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;6.408529;5.616771;4.584968;4.700480;4.430817;5.950643;5.375278;5.955837;5.241747;1;16;8;3;
1;16;8;3;0_ab;
1;16;8;6;0_ab;
1;16;12;3;0_ab;
4.879007;5.025499;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.666222;4.510859;5.480639;5.869297;7.259116;5.820083;7.486053;6.111467;7.419980;1;16;14;3;
1;16;14;3;0_ab;
1;16;12;6;0_ab;
4.879007;4.882601;0.000000;1.000000;1.000000;1.042441;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.617760;6.429719;5.945421;4.962845;6.086775;6.914731;6.368187;6.843750;7.000334;1;20;8;3;
1;20;8;3;0_ab;
4.879007;4.239272;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;8.923991;7.617760;8.095599;8.130648;7.950502;7.977282;8.812397;8.630343;8.397509;1;20;8;6;
1;20;8;6;0_ab;
1;16;8;9;0_ab;
1;24;0;3;0_ab;
4.879007;5.030210;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.632885;6.759255;5.652489;5.533390;5.752573;7.122867;6.450470;7.289610;6.396930;1;24;2;3;
1;24;2;3;0_ab;
1;24;0;6;0_ab;
4.879007;3.394673;0.000000;1.000000;1.000000;4.739890;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.628031;4.867535;7.135687;5.153292;5.043425;7.270313;5.834811;5.998937;7.372118;1;24;4;3;
1;24;4;3;0_ab;
4.879007;3.779981;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;8.863474;7.628031;7.059618;7.487174;7.448916;8.091321;8.178638;8.256088;8.076826;1;24;4;6;
1;24;4;6;0_ab;
4.879007;3.917975;0.000000;1.000000;0.000000;1.000000;1.000000;0.602989;2.000000;2.000000;0.000000;1.000000;2.000000;2.000000;0.000000;1.000000;2.000000;2.000000;0.000000;1.000000;2.000000;2.000000;10.034954;8.874308;8.863474;8.359603;8.328934;9.566545;9.050524;9.103757;9.324561;1;24;0;9;
1;24;0;9;0_ab;
1;16;0;12;0_ab;
1;16;16;3;0_ab;
4.879007;5.202932;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.526718;5.288267;6.800170;5.351858;5.488938;7.102499;6.118097;6.068426;7.207119;1;16;18;3;
1;16;18;3;0_ab;
1;16;16;6;0_ab;
1;16;20;3;0_ab;
4.879007;4.599943;0.000000;1.000000;1.000000;1.386412;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.698483;7.163947;7.153052;7.559038;6.988413;7.868254;8.009363;7.056175;7.866339;1;16;22;3;
1;16;22;3;0_ab;
1;16;20;6;0_ab;
4.879007;3.080130;0.000000;1.000000;1.000000;1.715408;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;8.954028;7.901748;8.237743;7.428333;7.443079;8.602820;8.230577;8.349721;8.215817;1;20;16;6;
1;20;16;6;0_ab;
1;16;16;9;0_ab;
1;16;24;3;0_ab;
4.879007;4.211146;0.000000;1.000000;1.000000;2.055160;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.020927;6.104793;7.234899;7.181592;5.932245;8.264106;7.506042;7.669962;7.876638;1;16;26;3;
1;16;26;3;0_ab;
1;16;24;6;0_ab;
1;16;28;3;0_ab;
4.879007;5.041585;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.539737;8.298290;6.133398;7.977625;6.194406;8.458292;8.134174;8.308199;6.856462;1;16;30;3;
1;16;30;3;0_ab;
1;16;28;6;0_ab;
4.879007;4.684197;0.000000;1.000000;1.000000;1.273342;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;6.501290;5.411646;5.493062;4.234107;4.595120;6.154858;5.252274;5.762052;5.843544;1;20;24;3;
1;20;24;3;0_ab;
1;20;24;6;0_ab;
1;20;28;3;0_ab;
1;20;30;3;0_ab;
4.879007;5.285869;0.000000;1.000000;0.000000;1.000000;1.000000;0.300835;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.054523;4.290460;7.273093;4.543295;7.052721;7.349231;7.227663;5.117994;7.991254;1;22;28;3;
1;22;28;3;0_ab;
4.879007;5.638258;0.000000;1.000000;0.000000;1.000000;1.000000;0.141492;1.000000;1.000000;1.000000;0.505438;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;10.177895;7.230563;8.441392;8.054523;9.365119;8.702012;9.747886;8.415382;9.970726;1;20;28;6;
1;20;28;6;0_ab;
4.879007;5.067525;1.000000;1.000000;0.000000;1.000000;1.000000;0.180844;2.000000;2.000000;1.000000;0.205156;2.000000;2.000000;1.000000;0.083622;2.000000;2.000000;0.000000;1.000000;2.000000;2.000000;11.118267;9.282754;9.382275;8.026824;10.177895;9.987967;10.296880;9.580869;10.728605;1;16;24;9;
1;16;24;64;1_rec_h;1;16;24;9;0_ab;
1;16;24;9;0_4way_hor;0_4way_ver;
1;24;16;9;0_ab;
1;24;24;3;0_ab;
4.879007;4.972605;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.216358;3.850147;6.419995;6.335054;7.295735;6.728629;8.152774;6.437752;7.384610;1;24;26;3;
1;24;26;3;0_ab;
1;24;24;6;0_ab;
1;24;28;3;0_ab;
1;24;30;3;0_ab;
1;26;28;3;0_ab;
4.879007;4.389517;0.000000;1.000000;1.000000;1.715194;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;9.076009;7.706163;7.271008;7.553287;6.516193;8.608678;8.060540;8.447629;7.660585;1;26;30;3;
1;26;30;3;0_ab;
4.879007;5.885794;1.000000;1.000000;0.000000;1.000000;1.000000;0.279076;1.000000;1.000000;1.000000;0.302325;1.000000;1.000000;1.000000;0.204964;1.000000;1.000000;0.000000;1.000000;1.000000;1.000000;10.539350;9.007489;8.967377;8.601534;9.076009;9.751327;9.723104;9.538421;9.716736;1;24;28;6;
1;24;28;6;0_ab;
1;28;24;3;0_ab;
4.879007;6.005912;0.000000;1.000000;0.000000;1.000000;1.000000;0.188964;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.747165;7.808729;7.459339;4.709530;6.124683;7.894318;7.794411;8.146998;7.362010;1;28;26;3;
1;28;26;3;0_ab;
1;28;24;6;0_ab;
1;28;28;3;0_ab;
1;28;30;3;0_ab;
4.879007;3.172326;0.000000;1.000000;1.000000;5.971769;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.851272;6.200509;6.167517;5.983936;6.844815;7.055313;7.247081;6.790097;7.270313;1;30;28;3;
1;30;28;3;0_ab;
1;28;28;6;0_ab;
4.879007;5.421844;1.000000;1.070588;1.000000;1.000000;1.000000;0.114952;2.000000;2.000000;1.000000;0.387540;2.000000;2.000000;1.000000;0.189540;2.000000;2.000000;1.000000;0.236502;2.000000;2.000000;11.638774;8.927978;10.539350;9.169415;9.991727;10.927377;10.910149;9.691593;11.029860;1;24;24;9;
1_rec_v;
1;24;24;9;0_ab;
1;24;24;9;0_4way_hor;0_4way_ver;
4.879007;4.762568;1.000000;1.173759;1.000000;1.000000;1.000000;0.161899;3.000000;3.000000;1.000000;0.335874;3.000000;2.000000;1.000000;0.096748;3.000000;3.000000;1.000000;0.515583;2.000000;3.000000;12.500066;10.276395;11.118267;9.796069;11.638774;11.644900;11.931268;10.737114;12.105639;1;16;16;12;
1;16;16;12;0_ab;
1;0;0;15;0_ab;
1;0;32;3;0_ab;
4.879007;5.352181;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.688456;6.877296;5.948035;5.942800;5.726848;7.211557;6.533789;7.275865;6.605298;1;0;34;3;
1;0;34;3;0_ab;
1;0;32;6;0_ab;
1;0;36;3;0_ab;
4.879007;5.097420;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.414573;5.010635;5.459586;5.641907;6.735780;5.958425;7.027315;6.220590;7.048387;1;0;38;3;
1;0;38;3;0_ab;
1;0;36;6;0_ab;
4.879007;6.744850;1.000000;1.000000;0.000000;1.000000;1.000000;0.118292;0.000000;0.000000;1.000000;0.360386;0.000000;0.000000;1.000000;0.151285;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;9.333708;6.829794;8.121183;5.513429;8.431635;8.606119;8.603188;7.333023;8.992434;1;4;32;3;
1;4;32;3;0_ab;
4.879007;7.788867;1.000000;1.000000;0.000000;1.000000;1.000000;0.244802;0.000000;0.000000;1.000000;0.267730;0.000000;0.000000;1.000000;0.388183;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;10.762234;8.435332;8.351139;9.811975;9.167538;9.359019;10.703244;10.352842;9.546741;1;4;34;3;
1;4;34;3;0_ab;
4.879007;7.837146;1.000000;1.000000;0.000000;1.000000;1.000000;0.115690;0.000000;0.000000;1.000000;0.264312;0.000000;0.000000;1.000000;0.132241;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;10.890759;8.353968;9.092458;7.818028;10.187011;9.647820;10.343193;8.869117;10.565170;1;6;32;3;
1_rec_v;
1;6;32;3;0_ab;
4.879007;7.821555;0.000000;1.000000;0.000000;1.000000;1.000000;0.119376;0.000000;0.000000;1.000000;0.052291;0.000000;0.000000;1.000000;0.457576;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;11.573154;8.415825;7.145985;10.556047;10.101232;8.445052;11.196157;10.896072;10.445929;1;6;34;3;
1;6;34;3;0_ab;
4.879007;7.643123;1.000000;1.000000;0.000000;1.000000;1.000000;0.098365;1.000000;1.000000;1.000000;0.285862;1.000000;1.000000;1.000000;0.300175;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;12.611284;9.333708;10.762234;10.890759;11.573154;11.265809;12.115229;11.102337;12.028691;1;4;32;6;
1;4;32;64;1_rec_h;1;4;32;6;0_ab;
1;4;32;6;0_4way_hor;0_4way_ver;
1;4;36;3;0_ab;
1;4;38;3;0_ab;
4.879007;7.425271;1.000000;1.000000;0.000000;1.000000;1.000000;0.077672;0.000000;0.000000;1.000000;0.212259;0.000000;0.000000;1.000000;0.456407;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;11.081466;7.074117;7.267525;8.910991;9.554994;9.323580;9.972174;10.339450;10.381367;1;6;36;3;
1;6;36;3;0_ab;
4.879007;6.656141;0.000000;1.000000;0.000000;1.000000;1.000000;0.344066;0.000000;0.000000;1.000000;0.242274;0.000000;0.000000;1.000000;0.229442;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;9.791214;8.290794;7.539559;8.106213;7.029088;8.968396;8.711443;9.387063;8.057378;1;6;38;3;
1;6;38;64;1_rec_h;1;6;38;3;0_ab;
4.879007;6.984596;1.000000;1.002076;1.000000;1.000000;1.000000;0.315505;1.000000;1.000000;1.000000;0.083170;1.000000;1.000000;1.000000;0.382030;1.000000;1.000000;0.000000;1.000000;1.000000;0.000000;11.910661;10.803893;8.909370;11.081466;9.791214;11.016232;11.354527;11.626629;10.169921;1;4;36;6;
1;4;36;64;1_rec_h;1;4;36;6;0_ab;
1;4;36;6;0_4way_hor;4.879007;6.681908;1.000000;1.079366;1.000000;1.000000;1.000000;0.045141;2.000000;2.000000;1.000000;0.036603;2.000000;2.000000;1.000000;0.651199;2.000000;1.000000;1.000000;0.331824;2.000000;1.000000;13.212144;9.429717;9.369990;12.611284;11.910661;10.104590;13.123327;12.800167;11.978043;1;0;32;9;
1;0;32;9;0_ab;
1;0;32;9;0_4way_hor;1;0;40;3;0_ab;
4.879007;5.556850;0.000000;1.000000;0.000000;1.000000;1.000000;0.393905;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;8.022569;5.703783;5.652489;6.979145;7.165493;6.408529;7.783640;7.236340;7.380879;1;0;42;3;
1;0;42;3;0_ab;
1;0;40;6;0_ab;
1;0;44;3;0_ab;
4.879007;4.280642;0.000000;1.000000;1.000000;1.915249;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;7.759187;5.568345;6.139884;6.265301;6.753438;6.588926;7.232733;6.810143;7.266828;1;0;46;3;
1;0;46;3;0_ab;
1;0;44;6;0_ab;
1;4;40;3;0_ab;
1;4;42;3;0_ab;
