3.000000;7.000000;0.543297;0.534428;0.563288;0.523744;0.283460;0.251451;0.258078;0.230558;1.070707;0.747475;1.000000;0.707071;1.393939;0.808081;0.464646;1.252525;
3.000000;7.000000;0.533345;0.499851;0.560026;0.484998;0.271772;0.261130;0.271160;0.219605;0.859813;1.000000;0.953271;0.420561;1.448598;0.626168;0.495327;1.299065;
3.000000;7.000000;0.559322;0.514166;0.566031;0.504415;0.259563;0.257213;0.273180;0.224180;1.769231;0.784615;0.430769;0.615385;0.830769;0.676923;1.584615;0.646154;
4.000000;5.000000;0.533247;0.498216;0.529099;0.503296;0.271068;0.242188;0.251688;0.254505;1.375000;0.375000;1.083333;1.083333;1.291667;1.208333;0.916667;0.458333;
3.000000;7.000000;0.647934;1.000000;0.611851;1.000000;0.312018;0.314179;0.278449;0.249391;1.241379;1.103448;0.620690;0.379310;1.045977;1.034483;1.137931;0.758621;
3.000000;9.000000;0.724168;1.000000;0.684599;1.000000;0.343313;0.302358;0.286535;0.287723;2.552163;0.412214;0.226463;0.137405;2.269720;0.620865;0.282443;0.325700;
3.000000;7.000000;0.520988;0.516229;0.519902;0.513041;0.249692;0.256789;0.258318;0.250502;0.606061;0.636364;0.272727;0.803030;0.969697;0.984848;0.924242;1.015152;
3.000000;6.000000;0.536382;0.494123;0.517840;0.557877;0.248788;0.286597;0.246502;0.237540;0.962264;1.490566;0.264151;1.056604;0.698113;0.584906;1.339623;1.339623;
3.000000;8.000000;0.502743;0.553797;0.514819;0.538321;0.230173;0.267568;0.266530;0.267578;0.962963;0.822222;1.103704;0.822222;0.866667;0.748148;0.866667;1.051852;
3.000000;7.000000;0.542112;0.495972;0.536781;0.504327;0.271071;0.250369;0.257962;0.230300;1.010309;0.907216;1.072165;0.804124;1.061856;1.041237;0.969072;0.659794;
3.000000;7.000000;0.530260;0.642638;0.584926;1.000000;0.249834;0.261011;0.323933;0.311459;0.653226;0.403226;0.911290;0.951613;0.943548;1.435484;0.693548;0.790323;
3.000000;10.000000;0.582678;0.491596;0.475917;0.585981;0.245021;0.288478;0.227392;0.237059;1.106599;1.301184;0.395939;0.211506;0.179357;0.477157;0.768189;1.690355;
3.000000;11.000000;0.478956;0.620164;0.526183;0.584408;0.230334;0.228619;0.265271;0.322646;0.297932;1.153196;1.281015;1.197368;0.640977;0.550752;0.871241;0.786654;
3.000000;8.000000;0.504938;0.532107;0.515773;0.517545;0.241333;0.244771;0.256948;0.265337;1.207547;0.779874;0.761006;1.050314;0.635220;0.861635;1.522013;0.836478;
3.000000;11.000000;0.567211;0.533951;0.508047;0.531033;0.253321;0.284111;0.244952;0.231631;0.957803;1.271497;0.785032;0.713376;0.136147;0.953025;0.319268;0.100000;
3.000000;11.000000;0.639984;1.000000;0.565366;1.000000;0.286477;0.341083;0.253629;0.306623;1.075556;1.314815;0.803704;0.434074;0.122222;0.385185;1.142963;1.087407;
3.000000;6.000000;0.566013;0.510695;0.545671;0.529928;0.293759;0.250659;0.226433;0.255327;1.484375;0.718750;0.671875;0.593750;1.406250;1.328125;0.515625;0.468750;
3.000000;7.000000;0.511559;0.538662;0.507191;0.542999;0.254355;0.263781;0.234478;0.271302;0.617647;1.000000;1.147059;1.176471;0.264706;0.926471;1.485294;0.764706;
3.000000;7.000000;0.535220;0.538736;0.493188;0.568667;0.219490;0.275051;0.242277;0.269650;0.298507;0.402985;0.402985;1.268657;0.208955;0.417910;0.716418;1.895522;
3.000000;7.000000;0.491879;0.571187;0.483503;0.557311;0.212690;0.249674;0.256428;0.286419;0.683761;0.914530;0.897436;0.470085;1.008547;0.717949;0.675214;0.854701;
3.000000;7.000000;0.591871;1.000000;0.551637;0.600644;0.285968;0.272748;0.272800;0.309565;0.656250;0.718750;0.864583;1.125000;0.656250;0.666667;0.812500;1.229167;
3.000000;8.000000;0.514408;0.523399;0.521699;0.492916;0.262728;0.240270;0.244294;0.251962;1.226994;1.128834;0.889571;0.730061;0.558282;1.190184;0.447853;0.668712;
3.000000;9.000000;0.560495;0.510281;0.495474;0.560882;0.239943;0.293093;0.233155;0.259414;1.976834;1.250965;0.397683;0.335907;0.189189;0.281853;2.714286;0.555985;
3.000000;8.000000;0.509376;0.539006;0.510828;0.544003;0.245361;0.253373;0.250882;0.262860;0.732026;0.790850;0.516340;0.601307;0.797386;0.699346;1.032680;1.300654;
3.000000;8.000000;0.520741;0.518215;0.529701;0.503672;0.262076;0.238984;0.246227;0.257863;0.680000;0.480000;1.192000;1.232000;0.628000;0.624000;1.492000;0.164000;
3.000000;8.000000;0.579039;1.000000;0.567219;1.000000;0.268326;0.287622;0.282075;0.296490;1.452830;0.537736;0.650943;0.990566;0.650943;0.853774;0.594340;1.844340;
3.000000;10.000000;0.731644;1.000000;0.604347;1.000000;0.288992;0.361211;0.271493;0.313411;2.324415;0.892977;0.307692;0.347826;0.180602;0.170569;0.454850;2.013378;
3.000000;6.000000;0.517117;0.561669;0.513211;0.541971;0.245049;0.236153;0.269095;0.262991;0.767857;0.678571;0.803571;0.642857;0.446429;0.410714;1.285714;1.196429;
3.000000;6.000000;0.533983;0.483814;0.508478;0.512116;0.254168;0.272191;0.235479;0.235806;1.444444;1.111111;0.422222;0.333333;0.511111;1.044444;0.377778;1.577778;
3.000000;7.000000;0.499410;0.545597;0.490887;0.546999;0.229004;0.249671;0.248437;0.277044;0.389610;0.415584;1.220779;1.831169;0.688312;0.714286;0.948052;1.272727;
3.000000;7.000000;0.492206;0.575169;0.537894;0.492592;0.248179;0.219367;0.287611;0.258251;0.480519;0.168831;0.493506;1.298701;0.350649;0.831169;1.363636;1.376623;
3.000000;7.000000;0.578808;1.000000;0.589961;1.000000;0.282413;0.275747;0.302297;0.287156;0.565217;0.597826;0.423913;1.086957;0.478261;1.369565;0.804348;1.315217;
3.000000;5.000000;0.499092;0.562921;0.548787;0.528153;0.235323;0.238674;0.281605;0.269916;0.900000;0.300000;1.050000;1.050000;1.500000;0.650000;0.600000;1.000000;
3.000000;8.000000;0.510763;0.556870;0.481940;0.566062;0.217687;0.259679;0.246161;0.282026;0.371951;0.585366;0.713415;1.207317;0.280488;0.347561;0.774390;0.993902;
3.000000;10.000000;0.496921;0.538153;0.525307;0.494633;0.246806;0.245438;0.273639;0.256572;0.100000;0.307345;0.225989;0.743503;0.323164;0.583051;1.144633;1.317514;
5.000000;10.000000;0.477777;0.545138;0.483987;0.557029;0.222750;0.263806;0.254620;0.266451;0.168098;0.628221;0.121472;0.223313;1.387730;1.098160;0.788957;0.703067;
3.000000;10.000000;0.533617;1.000000;0.558954;1.000000;0.248829;0.272206;0.295951;0.318747;0.100000;0.232941;0.451765;0.449412;0.528235;1.331765;1.098824;0.701176;
3.000000;7.000000;0.524574;0.500532;0.501336;0.528896;0.239955;0.259112;0.242288;0.255473;0.747899;0.865546;1.168067;1.168067;0.487395;0.697479;1.184874;0.915966;
3.000000;8.000000;0.524697;0.531214;0.521613;0.521638;0.241270;0.253276;0.248208;0.268866;0.521127;0.464789;0.821596;2.126760;0.122066;0.319249;0.131455;1.065728;
3.000000;7.000000;0.545740;0.528429;0.504467;0.531158;0.255264;0.263937;0.238908;0.256455;1.287356;1.114943;0.804598;0.793103;0.137931;0.517241;0.344828;0.816092;
3.000000;10.000000;0.543460;0.516156;0.493791;0.564987;0.217175;0.288665;0.244701;0.248156;0.844363;1.101716;1.101716;0.943627;0.100000;0.100000;0.450980;0.100000;
3.000000;9.000000;0.626570;1.000000;0.576096;1.000000;0.306515;0.297447;0.259546;0.282032;0.300562;0.696629;1.471910;1.500000;0.286517;0.292135;0.162921;1.398876;
3.000000;9.000000;0.517754;0.507510;0.569170;0.488566;0.281703;0.219416;0.254330;0.260974;1.899654;1.065744;0.349481;0.512111;0.951557;0.155709;0.100000;0.100000;
3.000000;7.000000;0.554376;0.524220;0.496872;0.567099;0.258292;0.256160;0.228575;0.259789;0.543478;0.608696;1.293478;1.391304;0.173913;0.369565;0.413043;0.891304;
3.000000;7.000000;0.524692;0.533436;0.514696;0.511849;0.260078;0.255934;0.255382;0.244544;1.395604;1.120879;0.846154;0.626374;0.109890;0.120879;0.100000;0.142857;
3.000000;5.000000;0.556769;0.520814;0.511250;0.533104;0.243719;0.277414;0.240650;0.246435;1.277778;0.722222;0.944444;0.833333;0.500000;0.444444;0.388889;2.111111;
3.000000;8.000000;0.655769;1.000000;0.590949;1.000000;0.320716;0.318419;0.269177;0.277655;1.636364;0.831169;0.759740;0.545455;1.110390;0.142857;0.129870;0.837662;
3.000000;11.000000;0.726758;1.000000;0.689720;1.000000;0.311347;0.320997;0.325823;0.276820;0.100000;0.496341;1.099800;1.224218;0.100000;0.247505;1.118430;0.956088;
3.000000;8.000000;0.486597;0.558134;0.530006;0.497481;0.240333;0.231780;0.277383;0.259092;0.460526;0.480263;0.697368;0.914474;1.355263;1.019737;0.651316;0.631579;
3.000000;8.000000;0.526100;0.512976;0.528999;0.511258;0.242795;0.263256;0.267755;0.234223;0.403727;0.894410;0.583851;1.037267;0.614907;0.869565;0.757764;1.422360;
3.000000;10.000000;0.568573;0.465879;0.540252;0.516574;0.283661;0.260238;0.239121;0.224423;0.588008;0.471954;0.259188;0.100000;1.208897;1.117988;0.746615;0.444874;
3.000000;8.000000;0.573475;0.469688;0.548645;0.517437;0.284483;0.282485;0.228385;0.219636;1.966216;0.486486;0.101351;0.100000;1.337838;1.175676;0.378378;0.155405;
3.000000;10.000000;0.615935;1.000000;0.596544;1.000000;0.289538;0.308338;0.281477;0.253630;0.327731;0.310924;0.727731;0.104202;1.085714;0.983193;0.690756;0.749580;
3.000000;9.000000;0.551809;0.509550;0.521277;0.514136;0.255930;0.277483;0.238778;0.245610;0.837349;0.819277;0.325301;0.409639;0.825301;1.114458;0.831325;0.560241;
3.000000;9.000000;0.538016;0.532172;0.491218;0.523767;0.255391;0.253942;0.232108;0.262252;0.898263;0.637717;0.838710;0.962779;0.424318;0.667494;0.662531;1.032258;
3.000000;4.000000;0.565156;0.507621;0.513677;0.542133;0.265077;0.272364;0.230430;0.254400;1.461538;0.615385;0.846154;1.000000;0.461538;0.692308;0.923077;1.538462;
3.000000;11.000000;0.482012;0.604171;0.404823;0.639666;0.170964;0.270165;0.212926;0.348988;0.303714;0.986890;1.031318;1.512017;0.100000;0.355426;2.554261;0.878369;
3.000000;10.000000;0.613523;1.000000;0.506229;1.000000;0.273017;0.306416;0.204079;0.372965;0.418182;0.420979;0.751049;1.233566;0.723077;0.338462;0.419580;2.413986;
5.000000;9.000000;0.498887;0.515583;0.521878;0.511315;0.251640;0.250186;0.246138;0.262631;0.293769;0.480712;0.100000;1.792285;0.664688;1.044510;1.362018;0.899110;
3.000000;8.000000;0.532903;0.565705;0.564273;0.516243;0.265202;0.234764;0.283270;0.237838;0.496599;1.108844;0.272109;0.891156;1.272109;0.768707;0.653061;0.340136;
3.000000;9.000000;0.637042;1.000000;0.524842;0.557827;0.271394;0.290931;0.219303;0.231006;0.937811;0.203980;0.100000;0.298507;0.412935;0.880597;1.410448;0.995025;
3.000000;7.000000;0.512527;0.557761;0.543554;0.551863;0.251336;0.243611;0.252622;0.273088;0.238938;0.141593;0.100000;1.876106;0.929204;0.884956;0.840708;1.017699;
3.000000;9.000000;0.643608;1.000000;0.659621;1.000000;0.331459;0.287471;0.306211;0.279311;0.508621;0.885057;0.824713;0.264368;1.189655;1.333333;0.841954;0.494253;
3.000000;9.000000;0.468318;0.589395;0.460233;0.558450;0.191271;0.255129;0.268590;0.288281;0.148559;1.121951;0.199557;1.263858;0.100000;0.873614;1.175166;1.474501;
3.000000;11.000000;0.522272;0.510866;0.496883;0.523567;0.246139;0.254802;0.254162;0.257375;0.668394;1.239205;1.056995;0.528497;0.565630;1.421416;0.872193;1.007772;
3.000000;10.000000;0.537642;0.546668;0.419633;0.662128;0.216143;0.303850;0.173340;0.324958;0.498164;1.116279;0.561812;1.593635;0.100000;0.238678;0.401469;2.259486;
3.000000;10.000000;0.563837;0.493026;0.527454;0.512440;0.270589;0.278048;0.251459;0.223413;1.435345;1.007184;0.804598;0.603448;0.576149;0.571839;0.639368;1.316092;
3.000000;10.000000;0.645105;1.000000;0.518049;1.000000;0.253445;0.358173;0.258997;0.281738;0.864249;0.808290;1.099482;1.160622;0.260104;1.103627;1.153368;1.129534;
3.000000;10.000000;0.700566;1.000000;0.610959;1.000000;0.286483;0.333830;0.272130;0.375153;0.524005;0.794239;0.735254;1.078189;1.019204;0.593964;0.750343;1.467764;
3.000000;11.000000;0.490626;0.567683;0.500936;0.563544;0.236840;0.243841;0.255185;0.283994;0.140870;0.387826;1.637391;0.315652;1.031304;0.989565;1.006957;0.917391;
3.000000;10.000000;0.420840;0.621514;0.496997;0.544744;0.203853;0.209064;0.288028;0.304517;0.100000;0.233372;1.750292;0.760793;1.144691;1.170362;0.900817;0.581097;
3.000000;10.000000;0.492699;0.581662;0.432119;0.610744;0.204499;0.275062;0.218360;0.329256;0.420183;1.040367;0.667890;1.697248;0.271560;0.352294;0.820184;1.631193;
3.000000;11.000000;0.489410;0.571195;0.565121;0.506329;0.245256;0.226791;0.294289;0.248067;0.503145;0.457547;1.170597;1.072327;0.713050;0.915881;1.063679;0.746069;
3.000000;11.000000;0.571627;1.000000;0.607133;1.000000;0.295996;0.267203;0.298567;0.317511;0.215548;1.174912;0.765018;1.283569;0.893110;0.937279;0.962014;0.903710;
3.000000;10.000000;0.522436;0.556910;0.499442;0.588866;0.213866;0.278864;0.261386;0.270029;0.264822;0.866930;1.478261;0.901186;0.693017;0.412385;0.642951;2.032938;
3.000000;10.000000;0.534100;0.509976;0.565193;0.495188;0.281081;0.230002;0.247817;0.248025;0.141337;1.381459;0.714286;0.781155;0.694529;0.826748;0.407295;0.928571;
3.000000;9.000000;0.518494;0.520201;0.567056;0.480229;0.278432;0.221729;0.267005;0.234913;1.488608;1.037975;0.691139;0.769620;0.594937;1.111392;1.316456;0.377215;
3.000000;9.000000;0.536769;0.526772;0.491024;0.549522;0.254725;0.255697;0.225604;0.268822;1.171617;1.069307;0.617162;1.042904;0.297030;0.194719;0.838284;0.726073;
3.000000;10.000000;0.642066;1.000000;0.613131;1.000000;0.319665;0.308796;0.274975;0.283417;0.804805;1.091592;0.696697;0.492492;0.792793;1.328829;0.578078;0.681682;
3.000000;9.000000;0.512882;0.539171;0.479504;0.586600;0.189076;0.313307;0.263984;0.249357;1.364066;1.567376;0.548463;0.100000;0.286052;0.312057;0.586288;1.061466;
3.000000;11.000000;0.591591;0.470375;0.525228;0.522085;0.275113;0.287729;0.239739;0.221599;1.234417;0.669377;0.888211;0.807588;1.060976;0.539295;0.462060;1.091463;
3.000000;9.000000;0.575535;0.506468;0.503927;0.576231;0.242420;0.298279;0.246725;0.241949;1.150794;0.941799;0.100000;1.431217;0.550265;0.626984;0.992063;1.656085;
3.000000;11.000000;0.503615;0.536535;0.525313;0.544245;0.237608;0.247794;0.266058;0.260713;1.148085;1.075745;0.970213;0.778723;0.810213;0.451064;0.100000;0.904681;
3.000000;11.000000;0.662059;1.000000;0.543995;1.000000;0.269648;0.372326;0.272031;0.266678;1.389498;1.010188;0.779781;0.743730;0.153605;0.389498;1.017241;0.974138;
3.000000;10.000000;0.545826;0.540645;0.597861;0.462403;0.305823;0.193348;0.262629;0.243147;1.160363;0.937973;0.930408;0.346445;1.125567;0.839637;0.717095;0.254160;
3.000000;9.000000;0.549757;0.541525;0.475831;0.551395;0.232635;0.276102;0.244262;0.258326;0.390863;0.502538;1.131980;1.149746;0.256345;0.111675;1.129442;1.307107;
3.000000;10.000000;0.551686;0.523317;0.571614;0.524792;0.270920;0.249848;0.270744;0.249626;1.297459;1.077728;0.965620;0.364723;0.852018;1.128550;0.472347;0.375187;
3.000000;8.000000;0.606771;0.501767;0.507495;0.586693;0.229272;0.314557;0.247810;0.229721;1.348837;1.325581;0.874419;0.100000;0.367442;0.213953;0.925581;2.074419;
3.000000;9.000000;0.642174;1.000000;0.660324;1.000000;0.335287;0.290762;0.316467;0.272381;0.979757;1.066802;1.127530;0.617409;1.439271;1.087044;0.159919;0.834008;
3.000000;10.000000;0.719247;1.000000;0.718159;1.000000;0.344617;0.295365;0.329743;0.299323;0.985699;0.871287;1.144114;0.803080;0.888889;1.389439;0.778878;0.497250;
3.000000;10.000000;0.552969;0.514021;0.572778;0.505366;0.290651;0.224902;0.263519;0.234016;0.113900;1.059846;1.011583;1.090734;0.393822;1.249035;1.171815;0.318533;
3.000000;9.000000;0.503697;0.548216;0.581994;0.482137;0.252047;0.240919;0.291894;0.232707;0.100000;0.232804;1.267196;1.029101;1.044973;1.298942;0.793651;0.642857;
3.000000;9.000000;0.522411;0.521161;0.543771;0.489697;0.267491;0.238614;0.268064;0.232726;1.045361;0.983505;0.839175;1.098969;0.465979;0.375258;1.055670;0.100000;
3.000000;10.000000;0.551478;1.000000;0.493435;0.556245;0.246899;0.266217;0.257790;0.264214;0.443493;0.520548;1.121575;1.434932;0.924658;0.691781;0.190068;1.412671;
3.000000;10.000000;0.635660;1.000000;0.643705;1.000000;0.326953;0.270819;0.302974;0.283641;0.638095;1.129524;0.771429;1.219048;1.068571;0.763810;0.885714;1.133333;
3.000000;10.000000;0.439436;0.593616;0.524742;0.533966;0.222476;0.225226;0.282380;0.277567;0.100000;0.194900;1.313297;1.475410;0.397086;0.699454;0.876138;0.690346;
3.000000;8.000000;0.568848;0.490743;0.540954;0.503986;0.272093;0.271916;0.235508;0.224343;2.461539;0.723077;0.392308;0.261538;1.123077;0.515385;0.338462;1.123077;
3.000000;8.000000;0.577340;0.455916;0.527962;0.507377;0.290002;0.260643;0.236842;0.225723;2.176190;0.504762;0.171429;0.100000;2.347619;0.371429;0.114286;0.271429;
3.000000;7.000000;0.545232;0.519053;0.551646;0.533861;0.263152;0.250675;0.255685;0.239150;0.461538;0.549451;0.472527;0.263736;0.890110;0.593407;1.263736;0.835165;
3.000000;10.000000;0.616320;1.000000;0.622993;1.000000;0.302401;0.297890;0.285874;0.262628;0.705584;1.015228;0.333333;0.100000;1.901861;0.952623;0.406091;0.241963;
3.000000;9.000000;0.570803;0.520561;0.577149;0.515770;0.280910;0.259676;0.266823;0.220445;1.063205;0.860045;0.819413;1.081264;1.060948;0.478555;0.981941;0.415350;
3.000000;11.000000;0.608788;0.489746;0.514307;0.549484;0.286071;0.279367;0.219282;0.242532;0.752627;0.905444;1.126075;1.123209;0.261700;0.252149;0.661891;0.100000;
3.000000;8.000000;0.600657;0.501637;0.575963;0.504827;0.306160;0.253326;0.214420;0.243673;2.088710;1.504032;0.209677;0.185484;0.802419;1.032258;1.116935;0.225806;
3.000000;10.000000;0.531299;0.543404;0.475192;0.564879;0.237852;0.272377;0.240332;0.265851;1.662274;1.255354;0.596376;0.168040;0.100000;0.100000;0.314662;1.233937;
3.000000;10.000000;0.661486;1.000000;0.640447;1.000000;0.328716;0.292121;0.295997;0.273402;1.143556;1.344209;1.092985;0.265905;0.601958;0.471452;0.252855;1.598695;
3.000000;6.000000;0.492585;0.570922;0.527115;0.522764;0.233096;0.248118;0.278335;0.271343;0.352941;0.294118;0.794118;2.058824;0.500000;1.764706;0.500000;0.911765;
3.000000;5.000000;0.505158;0.528782;0.554846;0.504786;0.260399;0.243484;0.260487;0.237545;1.000000;1.285714;0.714286;0.892857;1.142857;1.178571;0.500000;0.392857;
3.000000;8.000000;0.519739;0.546045;0.553661;0.534024;0.254537;0.245315;0.263247;0.261973;0.485437;0.907767;1.014563;1.237864;0.854369;0.868932;0.587379;0.509709;
3.000000;7.000000;0.483266;0.559497;0.531156;0.506299;0.225492;0.244114;0.281428;0.252515;0.322314;0.322314;0.628099;2.628099;2.264463;0.173554;0.297521;0.272727;
3.000000;7.000000;0.567614;1.000000;0.610491;1.000000;0.280811;0.272839;0.316447;0.294807;0.181102;0.338583;0.889764;2.133858;0.905512;1.244094;0.968504;0.228346;
3.000000;10.000000;0.748849;1.000000;0.728828;1.000000;0.338239;0.323630;0.331807;0.300558;0.703899;0.977871;0.940991;0.873551;0.464700;0.802951;0.679663;0.210748;
3.000000;9.000000;0.527252;0.526625;0.570426;0.488849;0.273018;0.237229;0.264680;0.254866;1.827684;1.084746;0.615819;0.381356;2.423729;0.514124;0.446328;0.180791;
3.000000;8.000000;0.509222;0.534563;0.473215;0.560068;0.233111;0.271979;0.226462;0.282102;1.074803;0.842520;0.779528;1.259843;0.267717;0.240157;0.988189;2.200787;
3.000000;10.000000;0.414432;0.639200;0.501603;0.561516;0.197614;0.203113;0.287031;0.333558;0.132561;0.149292;2.039897;1.501930;0.743887;0.482625;1.395109;1.303732;
3.000000;11.000000;0.478208;0.578849;0.514891;0.552830;0.208220;0.244940;0.279962;0.286904;0.265049;0.790291;2.062136;0.699029;0.723301;0.831068;1.184466;1.066990;
3.000000;10.000000;0.526681;1.000000;0.589967;1.000000;0.266045;0.253592;0.312846;0.340498;0.667192;0.378549;0.629338;2.269716;0.817035;0.933754;0.709779;1.332808;
3.000000;3.000000;0.536495;0.546115;0.546633;0.490917;0.280672;0.235747;0.263991;0.242474;1.142857;0.857143;0.857143;1.142857;1.285714;1.000000;0.714286;0.571429;
3.000000;3.000000;0.561825;0.511045;0.516285;0.546996;0.247691;0.270202;0.257981;0.253660;1.000000;1.200000;1.200000;0.800000;0.800000;0.800000;1.400000;1.200000;
3.000000;6.000000;0.488007;0.565465;0.531249;0.514682;0.240108;0.230622;0.268969;0.277919;0.172414;0.465517;0.586207;2.413793;0.931035;0.568965;1.637931;0.862069;
3.000000;6.000000;0.503174;0.555972;0.525731;0.525511;0.251517;0.228217;0.266039;0.263036;0.354167;0.895833;0.895833;1.520833;1.541667;0.854167;0.875000;0.604167;
3.000000;6.000000;0.519109;0.655436;0.614127;1.000000;0.257334;0.241792;0.332988;0.306310;0.205882;0.205882;0.852941;2.647059;0.852941;1.147059;0.911765;0.647059;
3.000000;11.000000;0.499893;0.553809;0.497181;0.551116;0.235168;0.254478;0.255476;0.281459;0.713217;0.788030;1.183707;1.091438;0.859518;0.736492;1.072319;1.188695;
3.000000;11.000000;0.506145;0.544630;0.532776;0.500479;0.247290;0.241976;0.282014;0.249826;0.341137;0.941472;1.297659;1.306020;0.990803;1.258361;1.018395;0.381271;
3.000000;10.000000;0.523308;0.537937;0.556973;0.511809;0.240215;0.261943;0.291548;0.226672;1.669145;0.100000;0.428748;0.469641;0.695167;0.822801;0.802974;1.650558;
3.000000;11.000000;0.590980;0.500152;0.534412;0.574256;0.276733;0.288325;0.219462;0.242082;1.416595;0.350043;0.766638;0.390666;1.286949;0.863440;0.936906;0.667243;
3.000000;11.000000;0.671277;1.000000;0.604246;1.000000;0.323832;0.328789;0.256543;0.259044;0.527452;0.967304;0.872301;0.438001;0.888341;1.360888;1.035164;0.676743;
3.000000;8.000000;0.562393;0.492522;0.554786;0.471806;0.287857;0.256869;0.261077;0.210187;0.660714;1.035714;0.738095;0.273810;1.761905;0.839286;0.714286;0.559524;
3.000000;7.000000;0.521352;0.525994;0.546655;0.499528;0.263821;0.237713;0.256539;0.247982;0.658228;0.658228;0.962025;0.949367;0.962025;0.746835;1.126582;1.101266;
3.000000;9.000000;0.508683;0.522559;0.550598;0.492284;0.256587;0.235623;0.273969;0.246586;0.750583;1.181818;1.121212;0.897436;0.484848;0.582751;0.377622;0.398601;
3.000000;8.000000;0.526224;0.521744;0.524029;0.513382;0.255475;0.251091;0.259201;0.244530;0.732218;0.891213;1.050209;1.246862;0.447699;0.523013;1.230126;0.380753;
3.000000;8.000000;0.578295;1.000000;0.619009;1.000000;0.294520;0.261862;0.316336;0.283596;0.420833;0.408333;1.350000;1.479167;1.245833;1.245833;0.425000;0.833333;
3.000000;10.000000;0.640529;1.000000;0.779481;1.000000;0.345583;0.230464;0.390359;0.281969;0.500000;0.789655;1.336782;0.819540;1.425287;1.274713;0.229885;0.142529;
3.000000;6.000000;0.563658;0.525174;0.486188;0.576601;0.247366;0.302649;0.238693;0.244494;1.372881;1.423729;0.305085;0.203390;0.135593;0.135593;1.067797;2.457627;
3.000000;9.000000;0.622006;0.470854;0.592921;0.507255;0.326261;0.245208;0.244602;0.210947;0.191667;0.988889;0.880556;0.911111;1.083333;1.344444;0.508333;0.400000;
3.000000;6.000000;0.491420;0.574871;0.550758;0.521198;0.243794;0.226216;0.279804;0.275237;0.320000;0.420000;0.380000;2.200000;0.320000;0.700000;0.860000;1.860000;
3.000000;9.000000;0.504683;0.601934;0.575635;0.517816;0.233264;0.216903;0.303675;0.278017;1.007692;0.838462;0.838462;0.992308;1.384615;1.100000;0.261538;0.353846;
3.000000;8.000000;0.623236;1.000000;0.598902;1.000000;0.288444;0.310981;0.301834;0.297320;1.226316;1.084211;0.715789;0.842105;0.121053;0.463158;2.373684;0.668421;
3.000000;9.000000;0.582975;0.464558;0.490533;0.556696;0.276519;0.279202;0.206914;0.259120;0.557087;1.255906;0.517717;0.100000;0.362205;1.212598;1.179134;0.704724;
