3.000000;11.000000;0.487517;0.550269;0.572309;0.509539;0.270801;0.207843;0.280382;0.246772;
3.000000;6.000000;0.616649;0.429085;0.618128;0.453846;0.365752;0.226533;0.216251;0.190650;
3.000000;4.000000;0.537449;0.469021;0.564055;0.451402;0.317283;0.229829;0.248345;0.207956;
3.000000;4.000000;0.529984;0.545907;0.543797;0.524610;0.249837;0.265197;0.276365;0.251264;
3.000000;9.000000;0.675847;1.000000;0.653812;1.000000;0.365772;0.270097;0.273116;0.218851;
3.000000;6.000000;0.518999;0.527021;0.508133;0.552684;0.230259;0.269470;0.257931;0.254387;
3.000000;7.000000;0.521131;0.533887;0.541128;0.513245;0.245714;0.249118;0.263211;0.252722;
3.000000;7.000000;0.486294;0.530625;0.487799;0.533005;0.218912;0.256655;0.271546;0.267429;
3.000000;7.000000;0.480430;0.554841;0.521434;0.519754;0.243530;0.237108;0.267849;0.260916;
3.000000;8.000000;0.542369;0.603497;0.560352;0.581976;0.258770;0.274840;0.285528;0.308558;
3.000000;6.000000;0.525170;0.521544;0.512233;0.564670;0.237633;0.263907;0.255964;0.266791;
3.000000;7.000000;0.506291;0.519257;0.518694;0.524135;0.242068;0.256963;0.250510;0.254568;
3.000000;6.000000;0.551399;0.525376;0.531513;0.542702;0.257658;0.255299;0.244020;0.256895;
3.000000;6.000000;0.525930;0.508485;0.486496;0.549680;0.247975;0.262582;0.246390;0.259247;
3.000000;7.000000;0.600473;1.000000;0.555264;0.599907;0.282461;0.300723;0.278331;0.291315;
3.000000;7.000000;0.543297;0.534428;0.563288;0.523744;0.283460;0.251451;0.258078;0.230558;
3.000000;7.000000;0.533345;0.499851;0.560026;0.484998;0.271772;0.261130;0.271160;0.219605;
3.000000;7.000000;0.559322;0.514166;0.566031;0.504415;0.259563;0.257213;0.273180;0.224180;
3.000000;5.000000;0.532200;0.497238;0.528061;0.502308;0.270536;0.241713;0.251194;0.254006;
3.000000;7.000000;0.647934;1.000000;0.611851;1.000000;0.312018;0.314179;0.278449;0.249391;
3.000000;7.000000;0.724168;1.000000;0.684599;1.000000;0.343313;0.302358;0.286535;0.287723;
3.000000;7.000000;0.520988;0.516229;0.519902;0.513041;0.249692;0.256789;0.258318;0.250502;
3.000000;7.000000;0.536382;0.494123;0.517840;0.557877;0.248788;0.286597;0.246502;0.237540;
3.000000;8.000000;0.502743;0.553797;0.514819;0.538321;0.230173;0.267568;0.266530;0.267578;
3.000000;7.000000;0.542112;0.495972;0.536781;0.504327;0.271071;0.250369;0.257962;0.230300;
3.000000;7.000000;0.530260;0.642638;0.584926;1.000000;0.249834;0.261011;0.323933;0.311459;
3.000000;10.000000;0.582678;0.491596;0.475917;0.585981;0.245021;0.288478;0.227392;0.237059;
3.000000;11.000000;0.478956;0.620164;0.526183;0.584408;0.230334;0.228619;0.265271;0.322646;
3.000000;8.000000;0.504938;0.532107;0.515773;0.517545;0.241333;0.244771;0.256948;0.265337;
3.000000;11.000000;0.567211;0.533951;0.508047;0.531033;0.253321;0.284111;0.244952;0.231631;
3.000000;11.000000;0.639984;1.000000;0.565366;1.000000;0.286477;0.341083;0.253629;0.306623;
3.000000;5.000000;0.566013;0.510695;0.545671;0.529928;0.293759;0.250659;0.226433;0.255327;
3.000000;7.000000;0.511559;0.538662;0.507191;0.542999;0.254355;0.263781;0.234478;0.271302;
3.000000;7.000000;0.535220;0.538736;0.493188;0.568667;0.219490;0.275051;0.242277;0.269650;
3.000000;7.000000;0.491879;0.571187;0.483503;0.557311;0.212690;0.249674;0.256428;0.286419;
3.000000;7.000000;0.591871;1.000000;0.551637;0.600644;0.285968;0.272748;0.272800;0.309565;
3.000000;8.000000;0.514408;0.523399;0.521699;0.492916;0.262728;0.240270;0.244294;0.251962;
3.000000;9.000000;0.560495;0.510281;0.495474;0.560882;0.239943;0.293093;0.233155;0.259414;
3.000000;8.000000;0.509376;0.539006;0.510828;0.544003;0.245361;0.253373;0.250882;0.262860;
3.000000;9.000000;0.520741;0.518215;0.529701;0.503672;0.262076;0.238984;0.246227;0.257863;
3.000000;9.000000;0.579039;1.000000;0.567219;1.000000;0.268326;0.287622;0.282075;0.296490;
3.000000;10.000000;0.731644;1.000000;0.604347;1.000000;0.288992;0.361211;0.271493;0.313411;
3.000000;7.000000;0.517117;0.561669;0.513211;0.541971;0.245049;0.236153;0.269095;0.262991;
3.000000;6.000000;0.533983;0.483814;0.508478;0.512116;0.254168;0.272191;0.235479;0.235806;
3.000000;7.000000;0.499410;0.545597;0.490887;0.546999;0.229004;0.249671;0.248437;0.277044;
3.000000;7.000000;0.492206;0.575169;0.537894;0.492592;0.248179;0.219367;0.287611;0.258251;
3.000000;7.000000;0.578808;1.000000;0.589961;1.000000;0.282413;0.275747;0.302297;0.287156;
3.000000;5.000000;0.499092;0.562921;0.548787;0.528153;0.235323;0.238674;0.281605;0.269916;
